"Subj","Word_Category","Order","Word","Exclude","word_fix","temp_combo","duplicate"
188,"Animal",7,"shark",0,"shark","188 shark",0
188,"Animal",8,"squid",0,"squid","188 squid",0
188,"Animal",9,"octopus",0,"octopus","188 octopus",0
188,"Animal",10,"seasnake",0,"seasnake","188 seasnake",0
188,"Animal",11,"hawk",0,"hawk","188 hawk",0
188,"Emotion",2,"sad",0,"sad","188 sad",0
188,"Emotion",3,"angry",0,"angry","188 angry",0
188,"Emotion",4,"happy",0,"happy","188 happy",0
188,"Emotion",5,"confused",0,"confused","188 confused",0
189,"Animal",1,"snake",0,"snake","189 snake",0
189,"Animal",2,"turtle",0,"turtle","189 turtle",0
189,"Animal",3,"squirrel",0,"squirrel","189 squirrel",0
189,"Animal",4,"shark",0,"shark","189 shark",0
189,"Emotion",3,"happy",0,"happy","189 happy",0
189,"Emotion",4,"surprise",0,"surprise","189 surprise",0
190,"Animal",1,"pig",0,"pig","190 pig",0
190,"Animal",3,"mouse",0,"mouse","190 mouse",0
190,"Animal",5,"giraffe",0,"giraffe","190 giraffe",0
190,"Emotion",1,"sad",0,"sad","190 sad",0
190,"Emotion",2,"mad",0,"mad","190 mad",0
191,"Animal",2,"chikadee",0,"chikadee","191 chikadee",0
191,"Animal",3,"sparrow",0,"sparrow","191 sparrow",0
191,"Animal",4,"hawk",0,"hawk","191 hawk",0
191,"Animal",5,"falcon",0,"falcon","191 falcon",0
191,"Animal",7,"mouse",0,"mouse","191 mouse",0
191,"Animal",8,"woodpecker",0,"woodpecker","191 woodpecker",0
191,"Animal",9,"cat",0,"cat","191 cat",0
191,"Animal",10,"cheetah",0,"cheetah","191 cheetah",0
192,"Animal",1,"tiger",0,"tiger","192 tiger",0
192,"Animal",2,"lion",0,"lion","192 lion",0
192,"Animal",3,"leopard",0,"leopard","192 leopard",0
192,"Animal",4,"cheetah",0,"cheetah","192 cheetah",0
192,"Animal",5,"cat",0,"cat","192 cat",0
192,"Animal",6,"dog",0,"dog","192 dog",0
192,"Animal",7,"horse",0,"horse","192 horse",0
192,"Animal",8,"fish",0,"fish","192 fish",0
192,"Animal",9,"alligator",0,"alligator","192 alligator",0
192,"Emotion",1,"sad",0,"sad","192 sad",0
192,"Emotion",2,"happy",0,"happy","192 happy",0
192,"Emotion",3,"grossedout",0,"grossedout","192 grossedout",0
192,"Emotion",4,"weird",0,"weird","192 weird",0
192,"Emotion",5,"excited",0,"excited","192 excited",0
192,"Emotion",6,"surprise",0,"surprise","192 surprise",0
193,"Animal",1,"bird",0,"bird","193 bird",0
193,"Animal",2,"chipmunk",0,"chipmunk","193 chipmunk",0
193,"Animal",3,"dog",0,"dog","193 dog",0
193,"Animal",4,"cat",0,"cat","193 cat",0
193,"Animal",5,"lion",0,"lion","193 lion",0
193,"Animal",6,"zebra",0,"zebra","193 zebra",0
193,"Animal",7,"horse",0,"horse","193 horse",0
193,"Animal",8,"pig",0,"pig","193 pig",0
193,"Animal",9,"chicken",0,"chicken","193 chicken",0
193,"Animal",10,"rooster",0,"rooster","193 rooster",0
193,"Animal",11,"duck",0,"duck","193 duck",0
193,"Emotion",3,"mad",0,"mad","193 mad",0
193,"Emotion",4,"anxious",0,"anxious","193 anxious",0
193,"Emotion",5,"angry",0,"angry","193 angry",0
193,"Emotion",6,"excited",0,"excited","193 excited",0
193,"Emotion",9,"crying",0,"crying","193 crying",0
194,"Animal",1,"monkey",0,"monkey","194 monkey",0
194,"Animal",2,"owl",0,"owl","194 owl",0
194,"Animal",3,"cheetah",0,"cheetah","194 cheetah",0
194,"Animal",4,"bear",0,"bear","194 bear",0
194,"Animal",5,"tiger",0,"tiger","194 tiger",0
194,"Animal",6,"polarbear",0,"polarbear","194 polarbear",0
194,"Emotion",1,"surprise",0,"surprise","194 surprise",0
194,"Emotion",2,"happy",0,"happy","194 happy",0
194,"Emotion",3,"sad",0,"sad","194 sad",0
194,"Emotion",4,"mad",0,"mad","194 mad",0
194,"Emotion",5,"confused",0,"confused","194 confused",0
194,"Emotion",6,"disgusted",0,"disgusted","194 disgusted",0
195,"Animal",1,"kangaroo",0,"kangaroo","195 kangaroo",0
195,"Animal",2,"dinosaur",0,"dinosaur","195 dinosaur",0
195,"Animal",3,"lion",0,"lion","195 lion",0
195,"Animal",7,"guineapig",0,"guineapig","195 guineapig",0
195,"Animal",8,"dog",0,"dog","195 dog",0
195,"Animal",9,"cat",0,"cat","195 cat",0
195,"Emotion",1,"mad",0,"mad","195 mad",0
195,"Emotion",2,"sad",0,"sad","195 sad",0
195,"Emotion",3,"angry",0,"angry","195 angry",0
195,"Emotion",4,"happy",0,"happy","195 happy",0
196,"Animal",1,"cheetah",0,"cheetah","196 cheetah",0
196,"Animal",2,"jaguar",0,"jaguar","196 jaguar",0
196,"Animal",3,"bird",0,"bird","196 bird",0
196,"Animal",4,"swan",0,"swan","196 swan",0
196,"Animal",5,"chipmunk",0,"chipmunk","196 chipmunk",0
196,"Animal",6,"cat",0,"cat","196 cat",0
196,"Animal",7,"dog",0,"dog","196 dog",0
196,"Animal",8,"chicken",0,"chicken","196 chicken",0
196,"Animal",9,"possum",0,"possum","196 possum",0
196,"Animal",10,"frog",0,"frog","196 frog",0
196,"Animal",11,"duck",0,"duck","196 duck",0
196,"Animal",12,"shark",0,"shark","196 shark",0
196,"Animal",13,"lion",0,"lion","196 lion",0
196,"Animal",14,"crocodile",0,"crocodile","196 crocodile",0
196,"Animal",15,"monkey",0,"monkey","196 monkey",0
196,"Animal",16,"giraffe",0,"giraffe","196 giraffe",0
196,"Animal",17,"owl",0,"owl","196 owl",0
196,"Animal",18,"hippo",0,"hippo","196 hippo",0
196,"Animal",19,"bear",0,"bear","196 bear",0
196,"Animal",20,"whiteshark",0,"whiteshark","196 whiteshark",0
196,"Animal",21,"elephant",0,"elephant","196 elephant",0
196,"Emotion",1,"sad",0,"sad","196 sad",0
196,"Emotion",2,"angry",0,"angry","196 angry",0
196,"Emotion",3,"disgust",0,"disgusted","196 disgusted",0
196,"Emotion",4,"happy",0,"happy","196 happy",0
196,"Emotion",5,"mad",0,"mad","196 mad",0
196,"Emotion",6,"frustrated",0,"frustrated","196 frustrated",0
197,"Animal",1,"bunny",0,"bunny","197 bunny",0
197,"Animal",3,"cow",0,"cow","197 cow",0
197,"Animal",5,"sheep",0,"sheep","197 sheep",0
197,"Animal",6,"chicken",0,"chicken","197 chicken",0
197,"Animal",7,"dog",0,"dog","197 dog",0
197,"Animal",8,"cat",0,"cat","197 cat",0
197,"Emotion",1,"sad",0,"sad","197 sad",0
197,"Emotion",4,"disgusted",0,"disgusted","197 disgusted",0
197,"Emotion",5,"mad",0,"mad","197 mad",0
198,"Animal",1,"bird",0,"bird","198 bird",0
198,"Emotion",1,"frustrated",0,"frustrated","198 frustrated",0
198,"Emotion",3,"happy",0,"happy","198 happy",0
198,"Emotion",4,"disgusted",0,"disgusted","198 disgusted",0
199,"Animal",1,"donkey",0,"donkey","199 donkey",0
199,"Animal",3,"cat",0,"cat","199 cat",0
199,"Animal",4,"dog",0,"dog","199 dog",0
199,"Animal",5,"sheep",0,"sheep","199 sheep",0
199,"Emotion",1,"mad",0,"mad","199 mad",0
199,"Emotion",2,"happy",0,"happy","199 happy",0
199,"Emotion",3,"reallymad",1,"reallymad","199 reallymad",0
300,"Animal",1,"snake",0,"snake","300 snake",0
300,"Animal",2,"tiger",0,"tiger","300 tiger",0
300,"Animal",3,"lion",0,"lion","300 lion",0
300,"Animal",4,"cat",0,"cat","300 cat",0
300,"Animal",5,"dog",0,"dog","300 dog",0
300,"Animal",6,"fish",0,"fish","300 fish",0
300,"Emotion",1,"sad",0,"sad","300 sad",0
300,"Emotion",2,"happy",0,"happy","300 happy",0
300,"Emotion",3,"mad",0,"mad","300 mad",0
300,"Emotion",4,"frustrated",0,"frustrated","300 frustrated",0
300,"Emotion",5,"confused",0,"confused","300 confused",0
301,"Animal",1,"giraffe",0,"giraffe","301 giraffe",0
301,"Animal",2,"horse",0,"horse","301 horse",0
301,"Animal",3,"lion",0,"lion","301 lion",0
301,"Animal",4,"peacock",0,"peacock","301 peacock",0
301,"Animal",5,"beaver",0,"beaver","301 beaver",0
301,"Animal",6,"otter",0,"otter","301 otter",0
301,"Animal",7,"fish",0,"fish","301 fish",0
301,"Animal",8,"pelican",0,"pelican","301 pelican",0
301,"Animal",9,"bear",0,"bear","301 bear",0
301,"Animal",10,"polarbear",0,"polarbear","301 polarbear",0
301,"Animal",11,"seal",0,"seal","301 seal",0
301,"Animal",12,"walrus",0,"walrus","301 walrus",0
301,"Animal",13,"deer",0,"deer","301 deer",0
301,"Animal",14,"moose",0,"moose","301 moose",0
301,"Emotion",1,"sad",0,"sad","301 sad",0
301,"Emotion",2,"mad",0,"mad","301 mad",0
301,"Emotion",3,"surprise",0,"surprise","301 surprise",0
301,"Emotion",4,"happy",0,"happy","301 happy",0
301,"Emotion",5,"good",0,"good","301 good",0
301,"Emotion",6,"excited",0,"excited","301 excited",0
301,"Emotion",7,"okay",0,"okay","301 okay",0
301,"Emotion",8,"fine",0,"fine","301 fine",0
301,"Emotion",9,"great",0,"great","301 great",0
302,"Animal",1,"horse",0,"horse","302 horse",0
302,"Animal",2,"cow",0,"cow","302 cow",0
302,"Animal",3,"sheep",0,"sheep","302 sheep",0
302,"Animal",4,"eagle",0,"eagle","302 eagle",0
302,"Animal",5,"pelican",0,"pelican","302 pelican",0
302,"Animal",6,"falcon",0,"falcon","302 falcon",0
302,"Animal",7,"vulture",0,"vulture","302 vulture",0
302,"Animal",8,"panda",0,"panda","302 panda",0
302,"Animal",9,"koala",0,"koala","302 koala",0
302,"Animal",10,"lion",0,"lion","302 lion",0
302,"Animal",11,"tiger",0,"tiger","302 tiger",0
302,"Emotion",1,"happy",0,"happy","302 happy",0
302,"Emotion",2,"sad",0,"sad","302 sad",0
302,"Emotion",3,"mad",0,"mad","302 mad",0
302,"Emotion",4,"surprise",0,"surprise","302 surprise",0
302,"Emotion",5,"kind",1,"kind","302 kind",0
303,"Animal",1,"zebra",0,"zebra","303 zebra",0
303,"Animal",2,"elephant",0,"elephant","303 elephant",0
303,"Animal",3,"giraffe",0,"giraffe","303 giraffe",0
303,"Animal",4,"pig",0,"pig","303 pig",0
303,"Animal",8,"sheep",0,"sheep","303 sheep",0
303,"Animal",9,"babypig",1,"babypig","303 babypig",0
303,"Emotion",NA,NA,NA,NA,"303 NA",0
304,"Animal",1,"elephant",0,"elephant","304 elephant",0
304,"Animal",2,"tiger",0,"tiger","304 tiger",0
304,"Animal",3,"lion",0,"lion","304 lion",0
304,"Animal",4,"squirrel",0,"squirrel","304 squirrel",0
304,"Animal",5,"bunny",0,"bunny","304 bunny",0
304,"Animal",6,"monkey",0,"monkey","304 monkey",0
304,"Emotion",1,"happy",0,"happy","304 happy",0
304,"Emotion",2,"mad",0,"mad","304 mad",0
304,"Emotion",3,"sad",0,"sad","304 sad",0
304,"Emotion",4,"frustrated",0,"frustrated","304 frustrated",0
304,"Emotion",5,"angry",0,"angry","304 angry",0
305,"Animal",NA,NA,NA,NA,"305 NA",0
305,"Emotion",NA,NA,NA,NA,"305 NA",0
306,"Animal",1,"squirrel",0,"squirrel","306 squirrel",0
306,"Animal",2,"chipmunk",0,"chipmunk","306 chipmunk",0
306,"Animal",3,"bird",0,"bird","306 bird",0
306,"Animal",4,"cardinal",0,"cardinal","306 cardinal",0
306,"Animal",5,"cow",0,"cow","306 cow",0
306,"Animal",6,"sheep",0,"sheep","306 sheep",0
306,"Animal",7,"owl",0,"owl","306 owl",0
306,"Animal",8,"cat",0,"cat","306 cat",0
306,"Animal",9,"dog",0,"dog","306 dog",0
306,"Emotion",NA,NA,NA,NA,"306 NA",0
307,"Animal",NA,NA,NA,NA,"307 NA",0
307,"Animal",1,"bird",0,"bird","307 bird",0
307,"Animal",2,"cardinal",0,"cardinal","307 cardinal",0
