"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat"
"184",184,"Sort1","M07disg_o","[ 644.  224.]",644,224,"p184",184,5.166666667,"F","5 to 6","kids","disg","disg"
"184",184,"Sort1","M07ang_c","[ 215.  224.]",215,224,"p184",184,5.166666667,"F","5 to 6","kids","ang","ang"
"184",184,"Sort1","M07sad_c","[  72.  373.]",72,373,"p184",184,5.166666667,"F","5 to 6","kids","sad","sad"
"184",184,"Sort1","M07exc_c","[ 358. -223.]",358,-223,"p184",184,5.166666667,"F","5 to 6","kids","exc","exc"
"184",184,"Sort1","M07hap_c","[ 215. -223.]",215,-223,"p184",184,5.166666667,"F","5 to 6","kids","hap","hap"
"184",184,"Sort1","M07calm_c","[  72. -223.]",72,-223,"p184",184,5.166666667,"F","5 to 6","kids","calm","calm"
"184",184,"Sort1","M07fear_o","[  72.  224.]",72,224,"p184",184,5.166666667,"F","5 to 6","kids","fear","fear"
"184",184,"Sort1","M07exc_o","[ 72. -74.]",72,-74,"p184",184,5.166666667,"F","5 to 6","kids","exc","exc"
"184",184,"Sort1","M07fear_c","[-500.  224.]",-500,224,"p184",184,5.166666667,"F","5 to 6","kids","fear","fear"
"184",184,"Sort1","M07hap_o","[ -71. -223.]",-71,-223,"p184",184,5.166666667,"F","5 to 6","kids","hap","hap"
"184",184,"Sort2","F01fear_c","[ 72. -74.]",72,-74,"p184",184,5.166666667,"F","5 to 6","kids","fear","fear"
"184",184,"Sort2","M08fear_o","[ -71.  373.]",-71,373,"p184",184,5.166666667,"F","5 to 6","kids","fear","fear"
"184",184,"Sort2","M15surp_o","[  72. -372.]",72,-372,"p184",184,5.166666667,"F","5 to 6","kids","surp","surp"
"184",184,"Sort2","F14surp_c","[ 215.  -74.]",215,-74,"p184",184,5.166666667,"F","5 to 6","kids","surp","surp"
"184",184,"Sort2","F07neut_c","[-71. -74.]",-71,-74,"p184",184,5.166666667,"F","5 to 6","kids","neut","neut"
"184",184,"Sort2","F04ang_o","[ 644.  224.]",644,224,"p184",184,5.166666667,"F","5 to 6","kids","ang","ang"
"184",184,"Sort2","M17sad_o","[-214.  -74.]",-214,-74,"p184",184,5.166666667,"F","5 to 6","kids","sad","sad"
"184",184,"Sort2","M14neut_o","[ 358.  -74.]",358,-74,"p184",184,5.166666667,"F","5 to 6","kids","neut","neut"
"184",184,"Sort2","M12hap_o","[-500.   75.]",-500,75,"p184",184,5.166666667,"F","5 to 6","kids","hap","hap"
"184",184,"Sort2","F17calm_o","[-357.   75.]",-357,75,"p184",184,5.166666667,"F","5 to 6","kids","calm","calm"
"184",184,"Sort2","F22sad_c","[ 501.  -74.]",501,-74,"p184",184,5.166666667,"F","5 to 6","kids","sad","sad"
"184",184,"Sort2","F10disg_o","[ 501.  224.]",501,224,"p184",184,5.166666667,"F","5 to 6","kids","disg","disg"
"184",184,"Sort2","M05exc_c","[-214.   75.]",-214,75,"p184",184,5.166666667,"F","5 to 6","kids","exc","exc"
"184",184,"Sort2","F15hap_c","[-71.  75.]",-71,75,"p184",184,5.166666667,"F","5 to 6","kids","hap","hap"
"184",184,"Sort2","F13exc_o","[ 72.  75.]",72,75,"p184",184,5.166666667,"F","5 to 6","kids","exc","exc"
"184",184,"Sort2","M03calm_c","[ 644.  -74.]",644,-74,"p184",184,5.166666667,"F","5 to 6","kids","calm","calm"
"184",184,"Sort2","M02ang_c","[-643. -223.]",-643,-223,"p184",184,5.166666667,"F","5 to 6","kids","ang","ang"
"184",184,"Sort2","M04disg_c","[ 358.  224.]",358,224,"p184",184,5.166666667,"F","5 to 6","kids","disg","disg"
"185",185,"Practice","table","[-643.  -74.]",-643,-74,"p185",185,5.5,"F","5 to 6","kids","table","furniture"
"185",185,"Practice","bird","[-643.  373.]",-643,373,"p185",185,5.5,"F","5 to 6","kids","bird","animal"
"185",185,"Practice","bus","[-643. -372.]",-643,-372,"p185",185,5.5,"F","5 to 6","kids","bus","vehicle"
"185",185,"Practice","squirrel","[-500.  373.]",-500,373,"p185",185,5.5,"F","5 to 6","kids","squirrel","animal"
"185",185,"Practice","car","[-500. -372.]",-500,-372,"p185",185,5.5,"F","5 to 6","kids","car","vehicle"
"185",185,"Sort1","M07surp_o","[-643.  373.]",-643,373,"p185",185,5.5,"F","5 to 6","kids","surp","surp"
"185",185,"Sort1","M07neut_o","[-643.  -74.]",-643,-74,"p185",185,5.5,"F","5 to 6","kids","neut","neut"
"185",185,"Sort1","M07sad_c","[-643. -372.]",-643,-372,"p185",185,5.5,"F","5 to 6","kids","sad","sad"
"185",185,"Sort1","M07hap_c","[-500.  373.]",-500,373,"p185",185,5.5,"F","5 to 6","kids","hap","hap"
"185",185,"Sort1","M07fear_o","[-500. -372.]",-500,-372,"p185",185,5.5,"F","5 to 6","kids","fear","fear"
"185",185,"Sort1","M07calm_o","[-357.  373.]",-357,373,"p185",185,5.5,"F","5 to 6","kids","calm","calm"
"185",185,"Sort1","M07neut_c","[-500.  -74.]",-500,-74,"p185",185,5.5,"F","5 to 6","kids","neut","neut"
"185",185,"Sort1","M07exc_c","[-214.  373.]",-214,373,"p185",185,5.5,"F","5 to 6","kids","exc","exc"
"185",185,"Sort1","M07fear_c","[-357.  -74.]",-357,-74,"p185",185,5.5,"F","5 to 6","kids","fear","fear"
"185",185,"Sort1","M07surp_c","[-214.  -74.]",-214,-74,"p185",185,5.5,"F","5 to 6","kids","surp","surp"
"185",185,"Sort1","M07ang_o","[-357. -372.]",-357,-372,"p185",185,5.5,"F","5 to 6","kids","ang","ang"
"185",185,"Sort1","M07exc_o","[ -71.  373.]",-71,373,"p185",185,5.5,"F","5 to 6","kids","exc","exc"
"185",185,"Sort1","M07ang_c","[-214. -372.]",-214,-372,"p185",185,5.5,"F","5 to 6","kids","ang","ang"
"185",185,"Sort1","M07disg_o","[-71. -74.]",-71,-74,"p185",185,5.5,"F","5 to 6","kids","disg","disg"
"185",185,"Sort1","M07hap_o","[  72.  373.]",72,373,"p185",185,5.5,"F","5 to 6","kids","hap","hap"
"185",185,"Sort1","M07disg_c","[ -71. -372.]",-71,-372,"p185",185,5.5,"F","5 to 6","kids","disg","disg"
"185",185,"Sort1","M07sad_o","[  72. -372.]",72,-372,"p185",185,5.5,"F","5 to 6","kids","sad","sad"
"185",185,"Sort1","M07calm_c","[ 215.  373.]",215,373,"p185",185,5.5,"F","5 to 6","kids","calm","calm"
"185",185,"Sort2","M15surp_o","[-643.  373.]",-643,373,"p185",185,5.5,"F","5 to 6","kids","surp","surp"
"185",185,"Sort2","F01fear_c","[-643.   75.]",-643,75,"p185",185,5.5,"F","5 to 6","kids","fear","fear"
"185",185,"Sort2","F22sad_c","[-643.  -74.]",-643,-74,"p185",185,5.5,"F","5 to 6","kids","sad","sad"
"185",185,"Sort2","M05exc_c","[-500.  373.]",-500,373,"p185",185,5.5,"F","5 to 6","kids","exc","exc"
"185",185,"Sort2","F13exc_o","[-357.  373.]",-357,373,"p185",185,5.5,"F","5 to 6","kids","exc","exc"
"185",185,"Sort2","M14neut_o","[-500.   75.]",-500,75,"p185",185,5.5,"F","5 to 6","kids","neut","neut"
"185",185,"Sort2","F14surp_c","[-214.  373.]",-214,373,"p185",185,5.5,"F","5 to 6","kids","surp","surp"
"185",185,"Sort2","F10disg_o","[-500.  -74.]",-500,-74,"p185",185,5.5,"F","5 to 6","kids","disg","disg"
"185",185,"Sort2","M02ang_c","[-357.   75.]",-357,75,"p185",185,5.5,"F","5 to 6","kids","ang","ang"
"185",185,"Sort2","M08fear_o","[-214.   75.]",-214,75,"p185",185,5.5,"F","5 to 6","kids","fear","fear"
"185",185,"Sort2","F04ang_o","[-357.  -74.]",-357,-74,"p185",185,5.5,"F","5 to 6","kids","ang","ang"
"185",185,"Sort2","M03calm_c","[ -71.  373.]",-71,373,"p185",185,5.5,"F","5 to 6","kids","calm","calm"
"185",185,"Sort2","F17calm_o","[  72.  373.]",72,373,"p185",185,5.5,"F","5 to 6","kids","calm","calm"
"185",185,"Sort2","M12hap_o","[ 215.  373.]",215,373,"p185",185,5.5,"F","5 to 6","kids","hap","hap"
"185",185,"Sort2","M04disg_c","[-214.  -74.]",-214,-74,"p185",185,5.5,"F","5 to 6","kids","disg","disg"
"185",185,"Sort2","F07neut_c","[ 358.  373.]",358,373,"p185",185,5.5,"F","5 to 6","kids","neut","neut"
"185",185,"Sort2","M17sad_o","[-71. -74.]",-71,-74,"p185",185,5.5,"F","5 to 6","kids","sad","sad"
"185",185,"Sort2","F15hap_c","[ 501.  373.]",501,373,"p185",185,5.5,"F","5 to 6","kids","hap","hap"
"186",186,"Practice","bird","[-643. -372.]",-643,-372,"p186",186,5.75,"M","5 to 6","kids","bird","animal"
"186",186,"Practice","bus","[ 644.  373.]",644,373,"p186",186,5.75,"M","5 to 6","kids","bus","vehicle"
"186",186,"Practice","squirrel","[-643.   75.]",-643,75,"p186",186,5.75,"M","5 to 6","kids","squirrel","animal"
"186",186,"Practice","car","[ 644.   75.]",644,75,"p186",186,5.75,"M","5 to 6","kids","car","vehicle"
"186",186,"Practice","table","[  72. -372.]",72,-372,"p186",186,5.75,"M","5 to 6","kids","table","furniture"
"186",186,"Sort1","M07ang_o","[-643.  373.]",-643,373,"p186",186,5.75,"M","5 to 6","kids","ang","ang"
"186",186,"Sort1","M07hap_o","[ 644.  373.]",644,373,"p186",186,5.75,"M","5 to 6","kids","hap","hap"
"186",186,"Sort1","M07exc_c","[ 644.  -74.]",644,-74,"p186",186,5.75,"M","5 to 6","kids","exc","exc"
"186",186,"Sort1","M07exc_o","[  72. -372.]",72,-372,"p186",186,5.75,"M","5 to 6","kids","exc","exc"
"186",186,"Sort1","M07surp_c","[-643. -372.]",-643,-372,"p186",186,5.75,"M","5 to 6","kids","surp","surp"
"186",186,"Sort1","M07calm_c","[  72.  373.]",72,373,"p186",186,5.75,"M","5 to 6","kids","calm","calm"
"186",186,"Sort1","M07calm_o","[  72. -223.]",72,-223,"p186",186,5.75,"M","5 to 6","kids","calm","calm"
"186",186,"Sort1","M07fear_o","[-500. -372.]",-500,-372,"p186",186,5.75,"M","5 to 6","kids","fear","fear"
"186",186,"Sort1","M07sad_o","[-214.   75.]",-214,75,"p186",186,5.75,"M","5 to 6","kids","sad","sad"
"186",186,"Sort1","M07surp_o","[ 358.   75.]",358,75,"p186",186,5.75,"M","5 to 6","kids","surp","surp"
"186",186,"Sort1","M07disg_c","[-643.   75.]",-643,75,"p186",186,5.75,"M","5 to 6","kids","disg","disg"
"186",186,"Sort1","M07sad_c","[-214. -223.]",-214,-223,"p186",186,5.75,"M","5 to 6","kids","sad","sad"
"186",186,"Sort1","M07hap_c","[ 644. -223.]",644,-223,"p186",186,5.75,"M","5 to 6","kids","hap","hap"
"186",186,"Sort1","M07neut_c","[  72.  224.]",72,224,"p186",186,5.75,"M","5 to 6","kids","neut","neut"
"186",186,"Sort1","M07fear_c","[ 644.   75.]",644,75,"p186",186,5.75,"M","5 to 6","kids","fear","fear"
"186",186,"Sort1","M07disg_o","[-643.  224.]",-643,224,"p186",186,5.75,"M","5 to 6","kids","disg","disg"
"186",186,"Sort1","M07neut_o","[ 72. -74.]",72,-74,"p186",186,5.75,"M","5 to 6","kids","neut","neut"
"186",186,"Sort1","M07ang_c","[-500.  373.]",-500,373,"p186",186,5.75,"M","5 to 6","kids","ang","ang"
"186",186,"Sort2","F04ang_o","[-643. -372.]",-643,-372,"p186",186,5.75,"M","5 to 6","kids","ang","ang"
"186",186,"Sort2","M04disg_c","[-643.   75.]",-643,75,"p186",186,5.75,"M","5 to 6","kids","disg","disg"
"186",186,"Sort2","F10disg_o","[-500. -372.]",-500,-372,"p186",186,5.75,"M","5 to 6","kids","disg","disg"
"186",186,"Sort2","M03calm_c","[ 644.  373.]",644,373,"p186",186,5.75,"M","5 to 6","kids","calm","calm"
"186",186,"Sort2","M08fear_o","[ 644. -372.]",644,-372,"p186",186,5.75,"M","5 to 6","kids","fear","fear"
"186",186,"Sort2","F15hap_c","[ -71.  373.]",-71,373,"p186",186,5.75,"M","5 to 6","kids","hap","hap"
"186",186,"Sort2","M14neut_o","[ 644.  224.]",644,224,"p186",186,5.75,"M","5 to 6","kids","neut","neut"
"186",186,"Sort2","F13exc_o","[  72. -372.]",72,-372,"p186",186,5.75,"M","5 to 6","kids","exc","exc"
"186",186,"Sort2","M17sad_o","[-357.  -74.]",-357,-74,"p186",186,5.75,"M","5 to 6","kids","sad","sad"
"186",186,"Sort2","M15surp_o","[ 644. -223.]",644,-223,"p186",186,5.75,"M","5 to 6","kids","surp","surp"
"186",186,"Sort2","F07neut_c","[ 215.   75.]",215,75,"p186",186,5.75,"M","5 to 6","kids","neut","neut"
"186",186,"Sort2","F22sad_c","[ 501. -372.]",501,-372,"p186",186,5.75,"M","5 to 6","kids","sad","sad"
"186",186,"Sort2","M05exc_c","[  72.  373.]",72,373,"p186",186,5.75,"M","5 to 6","kids","exc","exc"
"186",186,"Sort2","F14surp_c","[ 501. -223.]",501,-223,"p186",186,5.75,"M","5 to 6","kids","surp","surp"
"186",186,"Sort2","M02ang_c","[-500.  373.]",-500,373,"p186",186,5.75,"M","5 to 6","kids","ang","ang"
"186",186,"Sort2","M12hap_o","[ 215.  373.]",215,373,"p186",186,5.75,"M","5 to 6","kids","hap","hap"
"186",186,"Sort2","F01fear_c","[ 644.   75.]",644,75,"p186",186,5.75,"M","5 to 6","kids","fear","fear"
"186",186,"Sort2","F17calm_o","[ 215.  224.]",215,224,"p186",186,5.75,"M","5 to 6","kids","calm","calm"
"187",187,"Practice","bus","[ 215.   75.]",215,75,"p187",187,5.75,"F","5 to 6","kids","bus","vehicle"
"187",187,"Practice","bird","[-500. -223.]",-500,-223,"p187",187,5.75,"F","5 to 6","kids","bird","animal"
"187",187,"Practice","squirrel","[-500.  224.]",-500,224,"p187",187,5.75,"F","5 to 6","kids","squirrel","animal"
"187",187,"Practice","car","[ 501.   75.]",501,75,"p187",187,5.75,"F","5 to 6","kids","car","vehicle"
"187",187,"Practice","table","[ 644.  373.]",644,373,"p187",187,5.75,"F","5 to 6","kids","table","furniture"
"187",187,"Sort1","M07sad_o","[ 358.  224.]",358,224,"p187",187,5.75,"F","5 to 6","kids","sad","sad"
"187",187,"Sort1","M07fear_o","[ -71.  224.]",-71,224,"p187",187,5.75,"F","5 to 6","kids","fear","fear"
"187",187,"Sort1","M07sad_c","[ 644.  224.]",644,224,"p187",187,5.75,"F","5 to 6","kids","sad","sad"
"187",187,"Sort1","M07hap_o","[-500.  224.]",-500,224,"p187",187,5.75,"F","5 to 6","kids","hap","hap"
"187",187,"Sort1","M07surp_c","[-357.  -74.]",-357,-74,"p187",187,5.75,"F","5 to 6","kids","surp","surp"
"187",187,"Sort1","M07exc_c","[-500.   75.]",-500,75,"p187",187,5.75,"F","5 to 6","kids","exc","exc"
"187",187,"Sort1","M07surp_o","[-71. -74.]",-71,-74,"p187",187,5.75,"F","5 to 6","kids","surp","surp"
"187",187,"Sort1","M07neut_c","[-214.  224.]",-214,224,"p187",187,5.75,"F","5 to 6","kids","neut","neut"
"187",187,"Sort1","M07fear_c","[-500. -223.]",-500,-223,"p187",187,5.75,"F","5 to 6","kids","fear","fear"
"187",187,"Sort1","M07hap_c","[ 215.  -74.]",215,-74,"p187",187,5.75,"F","5 to 6","kids","hap","hap"
"187",187,"Sort1","M07exc_o","[ -71. -223.]",-71,-223,"p187",187,5.75,"F","5 to 6","kids","exc","exc"
"187",187,"Sort1","M07disg_c","[ 358.  373.]",358,373,"p187",187,5.75,"F","5 to 6","kids","disg","disg"
"187",187,"Sort1","M07neut_o","[-500. -372.]",-500,-372,"p187",187,5.75,"F","5 to 6","kids","neut","neut"
"187",187,"Sort1","M07ang_o","[-214.  -74.]",-214,-74,"p187",187,5.75,"F","5 to 6","kids","ang","ang"
"187",187,"Sort1","M07calm_c","[ 358.  -74.]",358,-74,"p187",187,5.75,"F","5 to 6","kids","calm","calm"
"187",187,"Sort1","M07calm_o","[  72. -223.]",72,-223,"p187",187,5.75,"F","5 to 6","kids","calm","calm"
"187",187,"Sort1","M07disg_o","[  72.  224.]",72,224,"p187",187,5.75,"F","5 to 6","kids","disg","disg"
"187",187,"Sort1","M07ang_c","[-214. -223.]",-214,-223,"p187",187,5.75,"F","5 to 6","kids","ang","ang"
"187",187,"Sort2","M17sad_o","[ 215.   75.]",215,75,"p187",187,5.75,"F","5 to 6","kids","sad","sad"
"187",187,"Sort2","F13exc_o","[-643. -223.]",-643,-223,"p187",187,5.75,"F","5 to 6","kids","exc","exc"
"187",187,"Sort2","F22sad_c","[-71.  75.]",-71,75,"p187",187,5.75,"F","5 to 6","kids","sad","sad"
"187",187,"Sort2","M04disg_c","[ 644. -372.]",644,-372,"p187",187,5.75,"F","5 to 6","kids","disg","disg"
"187",187,"Sort2","M08fear_o","[ 501. -223.]",501,-223,"p187",187,5.75,"F","5 to 6","kids","fear","fear"
"187",187,"Sort2","F10disg_o","[ 501. -372.]",501,-372,"p187",187,5.75,"F","5 to 6","kids","disg","disg"
"187",187,"Sort2","M15surp_o","[-500. -223.]",-500,-223,"p187",187,5.75,"F","5 to 6","kids","surp","surp"
"187",187,"Sort2","F14surp_c","[ 644. -223.]",644,-223,"p187",187,5.75,"F","5 to 6","kids","surp","surp"
"187",187,"Sort2","M02ang_c","[ 72.  75.]",72,75,"p187",187,5.75,"F","5 to 6","kids","ang","ang"
"187",187,"Sort2","M05exc_c","[-357. -223.]",-357,-223,"p187",187,5.75,"F","5 to 6","kids","exc","exc"
"187",187,"Sort2","M03calm_c","[ 358. -223.]",358,-223,"p187",187,5.75,"F","5 to 6","kids","calm","calm"
"187",187,"Sort2","F07neut_c","[-214. -223.]",-214,-223,"p187",187,5.75,"F","5 to 6","kids","neut","neut"
"187",187,"Sort2","F01fear_c","[-643. -372.]",-643,-372,"p187",187,5.75,"F","5 to 6","kids","fear","fear"
"187",187,"Sort2","F04ang_o","[ 358. -372.]",358,-372,"p187",187,5.75,"F","5 to 6","kids","ang","ang"
"187",187,"Sort2","F15hap_c","[ -71. -223.]",-71,-223,"p187",187,5.75,"F","5 to 6","kids","hap","hap"
"187",187,"Sort2","M14neut_o","[ 215. -223.]",215,-223,"p187",187,5.75,"F","5 to 6","kids","neut","neut"
"187",187,"Sort2","M12hap_o","[  72. -223.]",72,-223,"p187",187,5.75,"F","5 to 6","kids","hap","hap"
"187",187,"Sort2","F17calm_o","[-500. -372.]",-500,-372,"p187",187,5.75,"F","5 to 6","kids","calm","calm"
"188",188,"Practice","bird","[ 72. -74.]",72,-74,"p188",188,5.5,"M","5 to 6","kids","bird","animal"
"188",188,"Practice","table","[-500.  -74.]",-500,-74,"p188",188,5.5,"M","5 to 6","kids","table","furniture"
"188",188,"Practice","bus","[-214. -372.]",-214,-372,"p188",188,5.5,"M","5 to 6","kids","bus","vehicle"
"188",188,"Practice","car","[ -71. -372.]",-71,-372,"p188",188,5.5,"M","5 to 6","kids","car","vehicle"
"188",188,"Practice","squirrel","[-214. -223.]",-214,-223,"p188",188,5.5,"M","5 to 6","kids","squirrel","animal"
"188",188,"Sort1","M07surp_c","[ 358.  -74.]",358,-74,"p188",188,5.5,"M","5 to 6","kids","surp","surp"
"188",188,"Sort1","M07neut_c","[  72. -372.]",72,-372,"p188",188,5.5,"M","5 to 6","kids","neut","neut"
"188",188,"Sort1","M07calm_c","[ 501.  -74.]",501,-74,"p188",188,5.5,"M","5 to 6","kids","calm","calm"
"188",188,"Sort1","M07neut_o","[ 72.  75.]",72,75,"p188",188,5.5,"M","5 to 6","kids","neut","neut"
"188",188,"Sort1","M07fear_o","[-214. -223.]",-214,-223,"p188",188,5.5,"M","5 to 6","kids","fear","fear"
"188",188,"Sort1","M07ang_c","[  72. -223.]",72,-223,"p188",188,5.5,"M","5 to 6","kids","ang","ang"
"188",188,"Sort1","M07sad_c","[-357. -223.]",-357,-223,"p188",188,5.5,"M","5 to 6","kids","sad","sad"
"188",188,"Sort1","M07ang_o","[ -71. -223.]",-71,-223,"p188",188,5.5,"M","5 to 6","kids","ang","ang"
"188",188,"Sort1","M07exc_c","[ 644.  -74.]",644,-74,"p188",188,5.5,"M","5 to 6","kids","exc","exc"
"188",188,"Sort1","M07disg_c","[ 215. -223.]",215,-223,"p188",188,5.5,"M","5 to 6","kids","disg","disg"
"188",188,"Sort1","M07calm_o","[ 215.  -74.]",215,-74,"p188",188,5.5,"M","5 to 6","kids","calm","calm"
"188",188,"Sort1","M07hap_o","[ 72. -74.]",72,-74,"p188",188,5.5,"M","5 to 6","kids","hap","hap"
"188",188,"Sort1","M07disg_o","[ 358. -223.]",358,-223,"p188",188,5.5,"M","5 to 6","kids","disg","disg"
"188",188,"Sort1","M07hap_c","[-71. -74.]",-71,-74,"p188",188,5.5,"M","5 to 6","kids","hap","hap"
"188",188,"Sort1","M07sad_o","[-500. -223.]",-500,-223,"p188",188,5.5,"M","5 to 6","kids","sad","sad"
"188",188,"Sort1","M07surp_o","[-214.  -74.]",-214,-74,"p188",188,5.5,"M","5 to 6","kids","surp","surp"
"188",188,"Sort1","M07fear_c","[ 215. -372.]",215,-372,"p188",188,5.5,"M","5 to 6","kids","fear","fear"
"188",188,"Sort1","M07exc_o","[ -71. -372.]",-71,-372,"p188",188,5.5,"M","5 to 6","kids","exc","exc"
"188",188,"Sort2","M08fear_o","[-71. -74.]",-71,-74,"p188",188,5.5,"M","5 to 6","kids","fear","fear"
"188",188,"Sort2","F14surp_c","[  72. -372.]",72,-372,"p188",188,5.5,"M","5 to 6","kids","surp","surp"
"188",188,"Sort2","F15hap_c","[-357. -223.]",-357,-223,"p188",188,5.5,"M","5 to 6","kids","hap","hap"
"188",188,"Sort2","F01fear_c","[ -71. -372.]",-71,-372,"p188",188,5.5,"M","5 to 6","kids","fear","fear"
"188",188,"Sort2","F13exc_o","[-214. -223.]",-214,-223,"p188",188,5.5,"M","5 to 6","kids","exc","exc"
"188",188,"Sort2","F17calm_o","[ -71. -223.]",-71,-223,"p188",188,5.5,"M","5 to 6","kids","calm","calm"
"188",188,"Sort2","F22sad_c","[ 215. -372.]",215,-372,"p188",188,5.5,"M","5 to 6","kids","sad","sad"
"188",188,"Sort2","F04ang_o","[-214. -372.]",-214,-372,"p188",188,5.5,"M","5 to 6","kids","ang","ang"
"188",188,"Sort2","F10disg_o","[-357. -372.]",-357,-372,"p188",188,5.5,"M","5 to 6","kids","disg","disg"
"188",188,"Sort2","F07neut_c","[ 358. -372.]",358,-372,"p188",188,5.5,"M","5 to 6","kids","neut","neut"
"188",188,"Sort2","M14neut_o","[-214.  -74.]",-214,-74,"p188",188,5.5,"M","5 to 6","kids","neut","neut"
"188",188,"Sort2","M04disg_c","[-357.  -74.]",-357,-74,"p188",188,5.5,"M","5 to 6","kids","disg","disg"
"188",188,"Sort2","M12hap_o","[ 72. -74.]",72,-74,"p188",188,5.5,"M","5 to 6","kids","hap","hap"
"188",188,"Sort2","M05exc_c","[ 215.  -74.]",215,-74,"p188",188,5.5,"M","5 to 6","kids","exc","exc"
"188",188,"Sort2","M17sad_o","[-500.  -74.]",-500,-74,"p188",188,5.5,"M","5 to 6","kids","sad","sad"
"188",188,"Sort2","M15surp_o","[ 358.  -74.]",358,-74,"p188",188,5.5,"M","5 to 6","kids","surp","surp"
"188",188,"Sort2","M02ang_c","[-643.  -74.]",-643,-74,"p188",188,5.5,"M","5 to 6","kids","ang","ang"
"188",188,"Sort2","M03calm_c","[ 501.  -74.]",501,-74,"p188",188,5.5,"M","5 to 6","kids","calm","calm"
"189",189,"Practice","squirrel","[-500.  373.]",-500,373,"p189",189,5.833333333,"M","5 to 6","kids","squirrel","animal"
"189",189,"Practice","table","[ 644. -372.]",644,-372,"p189",189,5.833333333,"M","5 to 6","kids","table","furniture"
"189",189,"Practice","bus","[-643. -372.]",-643,-372,"p189",189,5.833333333,"M","5 to 6","kids","bus","vehicle"
"189",189,"Practice","car","[ 644.  373.]",644,373,"p189",189,5.833333333,"M","5 to 6","kids","car","vehicle"
"189",189,"Practice","bird","[  72. -372.]",72,-372,"p189",189,5.833333333,"M","5 to 6","kids","bird","animal"
"189",189,"Sort1","M07surp_o","[-643.  373.]",-643,373,"p189",189,5.833333333,"M","5 to 6","kids","surp","surp"
"189",189,"Sort1","M07hap_o","[-500.  373.]",-500,373,"p189",189,5.833333333,"M","5 to 6","kids","hap","hap"
"189",189,"Sort1","M07calm_c","[-643.   75.]",-643,75,"p189",189,5.833333333,"M","5 to 6","kids","calm","calm"
"189",189,"Sort1","M07exc_o","[-643.  -74.]",-643,-74,"p189",189,5.833333333,"M","5 to 6","kids","exc","exc"
"189",189,"Sort1","M07sad_c","[ 644.   75.]",644,75,"p189",189,5.833333333,"M","5 to 6","kids","sad","sad"
"189",189,"Sort1","M07ang_o","[ 644. -372.]",644,-372,"p189",189,5.833333333,"M","5 to 6","kids","ang","ang"
"189",189,"Sort1","M07fear_o","[ 501. -372.]",501,-372,"p189",189,5.833333333,"M","5 to 6","kids","fear","fear"
