"sample_index","age_bin","age_group","sort","sort_name","N","average_dist","ci_dist"
798,"5 to 6","kids","Sort1","Same Individual",28,0.0895250205104385,0.0508584496479137
798,"5 to 6","kids","Sort2","Different Individuals",28,0.0641019990217632,0.0436831018360447
798,"6 to 7","kids","Sort1","Same Individual",23,0.0682346206278256,0.052604341855036
798,"6 to 7","kids","Sort2","Different Individuals",23,0.0952011018406193,0.0408605513696129
798,"adults","adults","Sort1","Same Individual",40,0.191275910732461,0.029186075178771
798,"adults","adults","Sort2","Different Individuals",40,0.19662566238527,0.0306992000384974
799,"3 to 4","kids","Sort1","Same Individual",21,0.0445031396644506,0.0459127334085
799,"3 to 4","kids","Sort2","Different Individuals",21,0.0157124215551503,0.022419120586977
799,"4 to 5","kids","Sort1","Same Individual",34,0.0178434861084655,0.041734559152045
799,"4 to 5","kids","Sort2","Different Individuals",33,0.0184714222205287,0.0316617642989334
799,"5 to 6","kids","Sort1","Same Individual",28,0.0707973567438442,0.0439157873630677
799,"5 to 6","kids","Sort2","Different Individuals",28,0.0497969440266791,0.0334387379979741
799,"6 to 7","kids","Sort1","Same Individual",23,0.124631317139433,0.0415646723908908
799,"6 to 7","kids","Sort2","Different Individuals",23,0.151173361667068,0.0482506814633821
799,"adults","adults","Sort1","Same Individual",40,0.181612403098292,0.0320890540304892
799,"adults","adults","Sort2","Different Individuals",40,0.217114040348659,0.0310575036410025
800,"3 to 4","kids","Sort1","Same Individual",21,0.0229288018483079,0.0458948817037918
800,"3 to 4","kids","Sort2","Different Individuals",21,0.000352103104642961,0.0376554903652519
800,"4 to 5","kids","Sort1","Same Individual",34,-0.00601343656083699,0.0307162647585232
800,"4 to 5","kids","Sort2","Different Individuals",33,0.0344677031140253,0.0327964096471152
800,"5 to 6","kids","Sort1","Same Individual",28,0.0698124289940818,0.0469106050957193
800,"5 to 6","kids","Sort2","Different Individuals",28,0.0649472715697348,0.0360005148927796
800,"6 to 7","kids","Sort1","Same Individual",23,0.0902855467290999,0.0412449243259036
800,"6 to 7","kids","Sort2","Different Individuals",23,0.114414875323759,0.0443110443196016
800,"adults","adults","Sort1","Same Individual",40,0.184859130303531,0.0308689095348065
800,"adults","adults","Sort2","Different Individuals",40,0.211379185363746,0.0349840884007604
801,"3 to 4","kids","Sort1","Same Individual",21,0.040008327935132,0.0423560474086105
801,"3 to 4","kids","Sort2","Different Individuals",21,0.00592348294044769,0.0279633443139769
801,"4 to 5","kids","Sort1","Same Individual",34,0.0117626760664193,0.0383421403069726
801,"4 to 5","kids","Sort2","Different Individuals",33,-0.0060211817823615,0.0328577599020442
801,"5 to 6","kids","Sort1","Same Individual",28,0.0754484615733473,0.0466479813670928
801,"5 to 6","kids","Sort2","Different Individuals",28,0.0777144299350415,0.0440094200394559
801,"6 to 7","kids","Sort1","Same Individual",23,0.0592155834302679,0.0501133903298975
801,"6 to 7","kids","Sort2","Different Individuals",23,0.112045578882331,0.045947671163374
801,"adults","adults","Sort1","Same Individual",40,0.172928157971135,0.0338838578809634
801,"adults","adults","Sort2","Different Individuals",40,0.214044433530957,0.0329428359348942
802,"3 to 4","kids","Sort1","Same Individual",21,0.0183424230842312,0.0545250629215035
802,"3 to 4","kids","Sort2","Different Individuals",21,-0.00907453830272083,0.0470086256130702
802,"4 to 5","kids","Sort1","Same Individual",34,0.0264144242380148,0.0446460309884284
802,"4 to 5","kids","Sort2","Different Individuals",33,0.00470066309505339,0.0353387618688365
802,"5 to 6","kids","Sort1","Same Individual",28,0.0642600993513164,0.0462987982839144
802,"5 to 6","kids","Sort2","Different Individuals",28,0.0732564341208031,0.0396771255918796
802,"6 to 7","kids","Sort1","Same Individual",23,0.101582640810309,0.0518402123146955
802,"6 to 7","kids","Sort2","Different Individuals",23,0.145727481155233,0.0581524694257033
802,"adults","adults","Sort1","Same Individual",40,0.178943664822825,0.0317911999993211
802,"adults","adults","Sort2","Different Individuals",40,0.218726694640228,0.0283920476761812
803,"3 to 4","kids","Sort1","Same Individual",21,0.0129820766454662,0.0494866749820317
803,"3 to 4","kids","Sort2","Different Individuals",21,-0.0111781916040427,0.0370140410589632
803,"4 to 5","kids","Sort1","Same Individual",34,0.0194617391079148,0.0425997119771113
803,"4 to 5","kids","Sort2","Different Individuals",33,0.0183663917980934,0.0336838242554674
803,"5 to 6","kids","Sort1","Same Individual",28,0.0872303209677338,0.0522115412532323
803,"5 to 6","kids","Sort2","Different Individuals",28,0.0650430227730187,0.0439683644070186
803,"6 to 7","kids","Sort1","Same Individual",23,0.101390064637007,0.0478648262495271
803,"6 to 7","kids","Sort2","Different Individuals",23,0.112852043799973,0.0464961554685845
803,"adults","adults","Sort1","Same Individual",40,0.160405778989491,0.0242230703014935
803,"adults","adults","Sort2","Different Individuals",40,0.211043158057388,0.0377921844917318
804,"3 to 4","kids","Sort1","Same Individual",21,-0.00245325050926605,0.043595733456764
804,"3 to 4","kids","Sort2","Different Individuals",21,0.00230051160108007,0.0439647511317335
804,"4 to 5","kids","Sort1","Same Individual",34,0.0122411022281164,0.0419631928137446
804,"4 to 5","kids","Sort2","Different Individuals",33,0.0173394227555622,0.03151483265688
804,"5 to 6","kids","Sort1","Same Individual",28,0.0556297689328361,0.0461617280323991
804,"5 to 6","kids","Sort2","Different Individuals",28,0.0294269370000612,0.0340961175275514
804,"6 to 7","kids","Sort1","Same Individual",23,0.075000611197969,0.0440681157195354
804,"6 to 7","kids","Sort2","Different Individuals",23,0.0985167464398016,0.0496584612071288
804,"adults","adults","Sort1","Same Individual",40,0.190935538070541,0.0347611726949553
804,"adults","adults","Sort2","Different Individuals",40,0.198361813603132,0.0356610368142375
805,"3 to 4","kids","Sort1","Same Individual",21,0.0188992249403251,0.0542050231045298
805,"3 to 4","kids","Sort2","Different Individuals",21,0.014312801458327,0.0437865453027774
805,"4 to 5","kids","Sort1","Same Individual",34,0.0211869636493714,0.0439564150151583
805,"4 to 5","kids","Sort2","Different Individuals",33,0.0278073960522441,0.0318446311887995
805,"5 to 6","kids","Sort1","Same Individual",28,0.0692490911341367,0.0591858820318525
805,"5 to 6","kids","Sort2","Different Individuals",28,0.0380253848655611,0.0416141278780065
805,"6 to 7","kids","Sort1","Same Individual",23,0.0803438020394328,0.0418840239892986
805,"6 to 7","kids","Sort2","Different Individuals",23,0.123391982199543,0.0398006268800655
805,"adults","adults","Sort1","Same Individual",40,0.168344125040733,0.0266494027806579
805,"adults","adults","Sort2","Different Individuals",40,0.220741725046096,0.0346764738779576
806,"3 to 4","kids","Sort1","Same Individual",21,0.0105851606593243,0.0457115915245188
806,"3 to 4","kids","Sort2","Different Individuals",21,0.0194420195559884,0.0361293116559413
806,"4 to 5","kids","Sort1","Same Individual",34,0.0173832448762772,0.0492919558573012
806,"4 to 5","kids","Sort2","Different Individuals",33,0.0181660258361524,0.0349740406005761
806,"5 to 6","kids","Sort1","Same Individual",28,0.0757920943807997,0.0522596557609065
806,"5 to 6","kids","Sort2","Different Individuals",28,0.0467396967434225,0.0434721754382178
806,"6 to 7","kids","Sort1","Same Individual",23,0.091435264633424,0.0504611694316436
806,"6 to 7","kids","Sort2","Different Individuals",23,0.119695471764154,0.0348549137332059
806,"adults","adults","Sort1","Same Individual",40,0.19752204326239,0.0297678953664357
806,"adults","adults","Sort2","Different Individuals",40,0.20657147353963,0.0292522001136978
807,"3 to 4","kids","Sort1","Same Individual",21,0.0192986420546473,0.0397026377429864
807,"3 to 4","kids","Sort2","Different Individuals",21,-0.00440061222051093,0.0384527840398478
807,"4 to 5","kids","Sort1","Same Individual",34,0.0201115268665735,0.0404601711333053
807,"4 to 5","kids","Sort2","Different Individuals",33,0.017792196530155,0.0331445292524289
807,"5 to 6","kids","Sort1","Same Individual",28,0.0603902226372744,0.0447701446649648
807,"5 to 6","kids","Sort2","Different Individuals",28,0.0334106833077555,0.0398123613434956
807,"6 to 7","kids","Sort1","Same Individual",23,0.0881841264872631,0.0477333763796469
807,"6 to 7","kids","Sort2","Different Individuals",23,0.131588683149488,0.0407343776400477
807,"adults","adults","Sort1","Same Individual",40,0.186121970037164,0.0260188645965196
807,"adults","adults","Sort2","Different Individuals",40,0.208167158582237,0.0374912274509952
808,"3 to 4","kids","Sort1","Same Individual",21,0.0214084222260697,0.0468859896649061
808,"3 to 4","kids","Sort2","Different Individuals",21,-0.00562491148724999,0.0311881241552071
808,"4 to 5","kids","Sort1","Same Individual",34,0.0179274444350154,0.0348875580827911
808,"4 to 5","kids","Sort2","Different Individuals",33,-0.00631133920730143,0.0320861600938534
808,"5 to 6","kids","Sort1","Same Individual",28,0.074935046162936,0.0429888209252649
808,"5 to 6","kids","Sort2","Different Individuals",28,0.0599677330232298,0.0411650506352291
808,"6 to 7","kids","Sort1","Same Individual",23,0.0876768778783026,0.049075418651583
808,"6 to 7","kids","Sort2","Different Individuals",23,0.126727769716335,0.0441432278484346
808,"adults","adults","Sort1","Same Individual",40,0.168284288569375,0.0339452631231842
808,"adults","adults","Sort2","Different Individuals",40,0.230904751321734,0.0361368893584342
809,"3 to 4","kids","Sort1","Same Individual",21,0.0242154653754725,0.0563149978985244
809,"3 to 4","kids","Sort2","Different Individuals",21,0.0159475659506836,0.0394146760019114
809,"4 to 5","kids","Sort1","Same Individual",34,0.00477235489451631,0.0477118231885831
809,"4 to 5","kids","Sort2","Different Individuals",33,0.032731859656084,0.0344236061339325
809,"5 to 6","kids","Sort1","Same Individual",28,0.0453200570797319,0.056345045694995
809,"5 to 6","kids","Sort2","Different Individuals",28,0.0569975241197969,0.0357200223532453
809,"6 to 7","kids","Sort1","Same Individual",23,0.074120159414729,0.0436561305595616
809,"6 to 7","kids","Sort2","Different Individuals",23,0.141760821016484,0.0466180219409032
809,"adults","adults","Sort1","Same Individual",40,0.187890291312539,0.0325076369189961
809,"adults","adults","Sort2","Different Individuals",40,0.228279729380181,0.0266518371618791
810,"3 to 4","kids","Sort1","Same Individual",21,0.0469272190748439,0.0358916598511795
810,"3 to 4","kids","Sort2","Different Individuals",21,-0.0228938288139576,0.0361745664427645
810,"4 to 5","kids","Sort1","Same Individual",34,0.00131114774621776,0.045609623708484
810,"4 to 5","kids","Sort2","Different Individuals",33,-0.0117250942683458,0.0313661180168246
810,"5 to 6","kids","Sort1","Same Individual",28,0.0766181439120103,0.047358985835603
810,"5 to 6","kids","Sort2","Different Individuals",28,0.055306903930335,0.0341090839859116
810,"6 to 7","kids","Sort1","Same Individual",23,0.103736802573845,0.047227500672282
810,"6 to 7","kids","Sort2","Different Individuals",23,0.112525738960975,0.0426527764038043
810,"adults","adults","Sort1","Same Individual",40,0.177427715723125,0.030455063453405
810,"adults","adults","Sort2","Different Individuals",40,0.219476058535354,0.0323204787912193
811,"3 to 4","kids","Sort1","Same Individual",21,0.0169738216782227,0.0479866735472395
811,"3 to 4","kids","Sort2","Different Individuals",21,-0.0288178530108607,0.0394168727873157
811,"4 to 5","kids","Sort1","Same Individual",34,0.0171639475408252,0.0438604755877172
811,"4 to 5","kids","Sort2","Different Individuals",33,0.00883499242053393,0.0357582444620616
811,"5 to 6","kids","Sort1","Same Individual",28,0.0599495793847502,0.050254224819022
811,"5 to 6","kids","Sort2","Different Individuals",28,0.0193496710280205,0.0458580878753687
811,"6 to 7","kids","Sort1","Same Individual",23,0.0765691977414762,0.0412518696163138
811,"6 to 7","kids","Sort2","Different Individuals",23,0.12775183694326,0.0487454649282576
811,"adults","adults","Sort1","Same Individual",40,0.185421619684923,0.0287474178005883
811,"adults","adults","Sort2","Different Individuals",40,0.214016216988472,0.0322779241729608
812,"3 to 4","kids","Sort1","Same Individual",21,0.0163092974007122,0.04101183546677
812,"3 to 4","kids","Sort2","Different Individuals",21,-0.010715309934394,0.0348497845685027
812,"4 to 5","kids","Sort1","Same Individual",34,0.0105836392003996,0.0426656638374838
812,"4 to 5","kids","Sort2","Different Individuals",33,0.0118046329181057,0.0317751181811148
812,"5 to 6","kids","Sort1","Same Individual",28,0.0634130486962873,0.0535083835966428
812,"5 to 6","kids","Sort2","Different Individuals",28,0.0590753951928773,0.0458193311982676
812,"6 to 7","kids","Sort1","Same Individual",23,0.0807880082441266,0.0550047810232137
812,"6 to 7","kids","Sort2","Different Individuals",23,0.124124969639563,0.0438134174426016
812,"adults","adults","Sort1","Same Individual",40,0.16957617101916,0.0275190756415473
812,"adults","adults","Sort2","Different Individuals",40,0.222268425802215,0.0288885302544621
813,"3 to 4","kids","Sort1","Same Individual",21,0.017743306625153,0.0354739748590898
813,"3 to 4","kids","Sort2","Different Individuals",21,0.0101433620725791,0.034290548161509
813,"4 to 5","kids","Sort1","Same Individual",34,0.0159556047863659,0.0457260377414219
813,"4 to 5","kids","Sort2","Different Individuals",33,-0.00767743946330545,0.0348247423549896
813,"5 to 6","kids","Sort1","Same Individual",28,0.0571656379537539,0.0382986411314938
813,"5 to 6","kids","Sort2","Different Individuals",28,0.0726297103132909,0.0406868726617989
813,"6 to 7","kids","Sort1","Same Individual",23,0.0814951468325192,0.0506793493304973
813,"6 to 7","kids","Sort2","Different Individuals",23,0.173530302926018,0.0513008319858879
813,"adults","adults","Sort1","Same Individual",40,0.19245665704979,0.0279573024426485
813,"adults","adults","Sort2","Different Individuals",40,0.202717093123576,0.0317948781232742
814,"3 to 4","kids","Sort1","Same Individual",21,0.0205198727486351,0.0390636962256798
814,"3 to 4","kids","Sort2","Different Individuals",21,0.00794576247275356,0.0427544620670205
814,"4 to 5","kids","Sort1","Same Individual",34,0.00498405136750375,0.0432886367905798
814,"4 to 5","kids","Sort2","Different Individuals",33,0.00139999921173863,0.0352921493866915
814,"5 to 6","kids","Sort1","Same Individual",28,0.0562904428540982,0.0457578809492762
814,"5 to 6","kids","Sort2","Different Individuals",28,0.0421325212421617,0.041303241486967
814,"6 to 7","kids","Sort1","Same Individual",23,0.112887759035332,0.0384253448241885
814,"6 to 7","kids","Sort2","Different Individuals",23,0.12686807648072,0.0489322595804464
814,"adults","adults","Sort1","Same Individual",40,0.173467475212514,0.0249436241965284
814,"adults","adults","Sort2","Different Individuals",40,0.19813168844478,0.0359402140372219
815,"3 to 4","kids","Sort1","Same Individual",21,0.0297127889952719,0.0517758845560995
815,"3 to 4","kids","Sort2","Different Individuals",21,0.00522993908277647,0.0222193909824878
815,"4 to 5","kids","Sort1","Same Individual",34,0.0131858481691518,0.0417221508991878
815,"4 to 5","kids","Sort2","Different Individuals",33,-0.00477883074844293,0.0340062264114518
815,"5 to 6","kids","Sort1","Same Individual",28,0.0850733136138406,0.0512858476208029
815,"5 to 6","kids","Sort2","Different Individuals",28,0.0531816430992398,0.0429815038106655
815,"6 to 7","kids","Sort1","Same Individual",23,0.090941842497524,0.0478695922136053
815,"6 to 7","kids","Sort2","Different Individuals",23,0.13813609973693,0.0447343389264352
815,"adults","adults","Sort1","Same Individual",40,0.174359049468647,0.0339971423167966
815,"adults","adults","Sort2","Different Individuals",40,0.207374495426729,0.0396042502945753
816,"3 to 4","kids","Sort1","Same Individual",21,0.00184485736612995,0.0333723188367653
816,"3 to 4","kids","Sort2","Different Individuals",21,0.00967740996226231,0.0321397644547535
816,"4 to 5","kids","Sort1","Same Individual",34,0.0304862914533835,0.0484481750907574
816,"4 to 5","kids","Sort2","Different Individuals",33,-0.00458002140902792,0.0359074911346157
816,"5 to 6","kids","Sort1","Same Individual",28,0.0736584914546725,0.0470730002676113
816,"5 to 6","kids","Sort2","Different Individuals",28,0.055314344603128,0.0518358295291158
816,"6 to 7","kids","Sort1","Same Individual",23,0.10311653832525,0.0588838546889792
816,"6 to 7","kids","Sort2","Different Individuals",23,0.111892417410387,0.0455728623640496
816,"adults","adults","Sort1","Same Individual",40,0.159950398164158,0.027197653583729
816,"adults","adults","Sort2","Different Individuals",40,0.21035313087449,0.0324533629914833
817,"3 to 4","kids","Sort1","Same Individual",21,0.00976818018684522,0.042971068551836
817,"3 to 4","kids","Sort2","Different Individuals",21,0.00889938929770434,0.0389677653669025
817,"4 to 5","kids","Sort1","Same Individual",34,0.0193829887097338,0.0487977852223904
817,"4 to 5","kids","Sort2","Different Individuals",33,-0.00632976435900331,0.0407335021842468
817,"5 to 6","kids","Sort1","Same Individual",28,0.0783222747148265,0.0434006446027835
817,"5 to 6","kids","Sort2","Different Individuals",28,0.0512190037149495,0.0404364228693604
817,"6 to 7","kids","Sort1","Same Individual",23,0.0656902931974567,0.0494544821345685
817,"6 to 7","kids","Sort2","Different Individuals",23,0.108109872327984,0.0476962307267712
817,"adults","adults","Sort1","Same Individual",40,0.179382730843083,0.0249738135374463
817,"adults","adults","Sort2","Different Individuals",40,0.234332884348944,0.0309545654870731
818,"3 to 4","kids","Sort1","Same Individual",21,0.00809832654223841,0.0436922965803912
818,"3 to 4","kids","Sort2","Different Individuals",21,0.0260407229802599,0.0392075578571597
818,"4 to 5","kids","Sort1","Same Individual",34,0.00650038288263725,0.0466964146789718
818,"4 to 5","kids","Sort2","Different Individuals",33,0.000481952684602288,0.0252645211355554
818,"5 to 6","kids","Sort1","Same Individual",28,0.0632699968251199,0.0402604869437804
818,"5 to 6","kids","Sort2","Different Individuals",28,0.0524208377287786,0.0346556586095654
818,"6 to 7","kids","Sort1","Same Individual",23,0.102934011903471,0.0403759936710135
818,"6 to 7","kids","Sort2","Different Individuals",23,0.123905820027294,0.0479176013790343
818,"adults","adults","Sort1","Same Individual",40,0.175617489795468,0.0330666127589293
818,"adults","adults","Sort2","Different Individuals",40,0.235901510895425,0.0353676260635433
819,"3 to 4","kids","Sort1","Same Individual",21,0.0276938647494085,0.0427274251998092
819,"3 to 4","kids","Sort2","Different Individuals",21,-0.000183400997430794,0.0298284363772409
819,"4 to 5","kids","Sort1","Same Individual",34,0.00316932462578876,0.0444192484332944
819,"4 to 5","kids","Sort2","Different Individuals",33,0.0113387545317635,0.0312732358700517
819,"5 to 6","kids","Sort1","Same Individual",28,0.0585686923263827,0.046079838052777
819,"5 to 6","kids","Sort2","Different Individuals",28,0.0533272159876415,0.039947805965923
819,"6 to 7","kids","Sort1","Same Individual",23,0.0769161408565482,0.0402304644806865
819,"6 to 7","kids","Sort2","Different Individuals",23,0.106019116061353,0.0444958807442786
819,"adults","adults","Sort1","Same Individual",40,0.176955717343042,0.0267432923797853
819,"adults","adults","Sort2","Different Individuals",40,0.219012862009816,0.0417836646666177
820,"3 to 4","kids","Sort1","Same Individual",21,0.0244654286083892,0.0528483205467365
820,"3 to 4","kids","Sort2","Different Individuals",21,-0.0215820338367847,0.025811843958516
820,"4 to 5","kids","Sort1","Same Individual",34,0.0117121432262918,0.0413702557545437
820,"4 to 5","kids","Sort2","Different Individuals",33,0.0193820154632525,0.0321647988277547
820,"5 to 6","kids","Sort1","Same Individual",28,0.0817990920128268,0.042008684989049
820,"5 to 6","kids","Sort2","Different Individuals",28,0.0403034020620355,0.0383790768751674
820,"6 to 7","kids","Sort1","Same Individual",23,0.090812950296698,0.0553417809471645
820,"6 to 7","kids","Sort2","Different Individuals",23,0.101299090898044,0.0501777783327552
820,"adults","adults","Sort1","Same Individual",40,0.180635120894208,0.0340008904617528
820,"adults","adults","Sort2","Different Individuals",40,0.201518937076761,0.0318189900774992
821,"3 to 4","kids","Sort1","Same Individual",21,0.00777030041035703,0.0505566412381321
821,"3 to 4","kids","Sort2","Different Individuals",21,-0.00831153592850776,0.0466121365567822
821,"4 to 5","kids","Sort1","Same Individual",34,0.0104158888102802,0.0412188657208751
821,"4 to 5","kids","Sort2","Different Individuals",33,0.0170828817983692,0.0328414050678136
821,"5 to 6","kids","Sort1","Same Individual",28,0.0836265660792688,0.0502723561984987
821,"5 to 6","kids","Sort2","Different Individuals",28,0.0546482769934236,0.0478868878273224
821,"6 to 7","kids","Sort1","Same Individual",23,0.0784363802952552,0.0372202782839154
821,"6 to 7","kids","Sort2","Different Individuals",23,0.135072420369894,0.0472442203258122
821,"adults","adults","Sort1","Same Individual",40,0.188762066175482,0.0247225221488399
821,"adults","adults","Sort2","Different Individuals",40,0.203632001991425,0.0355394600864076
822,"3 to 4","kids","Sort1","Same Individual",21,0.0144296197608707,0.0465850762869848
822,"3 to 4","kids","Sort2","Different Individuals",21,0.0158874207322446,0.033636482648466
822,"4 to 5","kids","Sort1","Same Individual",34,-0.00103028855815973,0.0371605336712689
822,"4 to 5","kids","Sort2","Different Individuals",33,0.00603352921977049,0.0385444716432453
822,"5 to 6","kids","Sort1","Same Individual",28,0.0757802818057532,0.0397263746481663
822,"5 to 6","kids","Sort2","Different Individuals",28,0.0348959805792955,0.0417561192240229
822,"6 to 7","kids","Sort1","Same Individual",23,0.0934698248576106,0.0434635516957723
822,"6 to 7","kids","Sort2","Different Individuals",23,0.128861956575938,0.0444521916496206
822,"adults","adults","Sort1","Same Individual",40,0.166576828670134,0.0296283223626633
822,"adults","adults","Sort2","Different Individuals",40,0.206942799994498,0.030836500965689
823,"3 to 4","kids","Sort1","Same Individual",21,0.027166284303414,0.0537817783894817
823,"3 to 4","kids","Sort2","Different Individuals",21,0.0264530480968674,0.0457066460519573
823,"4 to 5","kids","Sort1","Same Individual",34,0.0076509791879323,0.0446503003558809
823,"4 to 5","kids","Sort2","Different Individuals",33,0.0286090554729441,0.0347206857560135
823,"5 to 6","kids","Sort1","Same Individual",28,0.0714405623954092,0.0430215246087213
823,"5 to 6","kids","Sort2","Different Individuals",28,0.0693532019937321,0.0352325466116967
823,"6 to 7","kids","Sort1","Same Individual",23,0.0915497381362904,0.0405362512409908
823,"6 to 7","kids","Sort2","Different Individuals",23,0.140046335153901,0.0577147383739265
823,"adults","adults","Sort1","Same Individual",40,0.178109239749245,0.0277028860065046
823,"adults","adults","Sort2","Different Individuals",40,0.228695499195332,0.0308904402750246
824,"3 to 4","kids","Sort1","Same Individual",21,-0.000882171988174379,0.0500974543681735
824,"3 to 4","kids","Sort2","Different Individuals",21,0.00864754460055983,0.0207017392804612
824,"4 to 5","kids","Sort1","Same Individual",34,0.00234137286089398,0.04196322354875
824,"4 to 5","kids","Sort2","Different Individuals",33,0.00975263114171287,0.0412755844896981
824,"5 to 6","kids","Sort1","Same Individual",28,0.0665424008380316,0.0493319094040113
824,"5 to 6","kids","Sort2","Different Individuals",28,0.0575594772229033,0.0533018513989287
824,"6 to 7","kids","Sort1","Same Individual",23,0.0814971020945796,0.059310534259498
824,"6 to 7","kids","Sort2","Different Individuals",23,0.11247066401742,0.048372873441292
824,"adults","adults","Sort1","Same Individual",40,0.162075864988962,0.0260128289546397
824,"adults","adults","Sort2","Different Individuals",40,0.227880735819025,0.0348879206546442
825,"3 to 4","kids","Sort1","Same Individual",21,0.0246385700082484,0.0412385164456338
825,"3 to 4","kids","Sort2","Different Individuals",21,-0.00669071655683867,0.0265199726706119
825,"4 to 5","kids","Sort1","Same Individual",34,0.0119765603068297,0.0437212772104798
825,"4 to 5","kids","Sort2","Different Individuals",33,0.0174618784530509,0.0335028573324163
825,"5 to 6","kids","Sort1","Same Individual",28,0.0669556792202628,0.0424111174584213
825,"5 to 6","kids","Sort2","Different Individuals",28,0.0489807843910076,0.0326576808250412
825,"6 to 7","kids","Sort1","Same Individual",23,0.0689687645706959,0.0435772210429172
825,"6 to 7","kids","Sort2","Different Individuals",23,0.108712851532984,0.044547124318363
825,"adults","adults","Sort1","Same Individual",40,0.183111001173189,0.0350892742327478
825,"adults","adults","Sort2","Different Individuals",40,0.203855307606153,0.0315767778018828
826,"3 to 4","kids","Sort1","Same Individual",21,0.0129693199986439,0.0387026390055024
826,"3 to 4","kids","Sort2","Different Individuals",21,-0.0233096939530093,0.0327501481512132
826,"4 to 5","kids","Sort1","Same Individual",34,0.00494554677034308,0.035543055699808
826,"4 to 5","kids","Sort2","Different Individuals",33,0.0172345206578654,0.0375382867796624
826,"5 to 6","kids","Sort1","Same Individual",28,0.0620157474918146,0.061136026631483
826,"5 to 6","kids","Sort2","Different Individuals",28,0.0689513173297547,0.0529887200299614
826,"6 to 7","kids","Sort1","Same Individual",23,0.0914423384933675,0.0599908818192577
826,"6 to 7","kids","Sort2","Different Individuals",23,0.149724081500979,0.0492169851275548
826,"adults","adults","Sort1","Same Individual",40,0.174239454187744,0.0289495217722444
826,"adults","adults","Sort2","Different Individuals",40,0.22386077481347,0.03526818445766
827,"3 to 4","kids","Sort1","Same Individual",21,0.0347349785658582,0.0456980916760678
827,"3 to 4","kids","Sort2","Different Individuals",21,0.0155364909753563,0.0287975500844694
827,"4 to 5","kids","Sort1","Same Individual",34,0.0197408386070474,0.0448590954755702
827,"4 to 5","kids","Sort2","Different Individuals",33,0.0272391063194493,0.0366143966531156
827,"5 to 6","kids","Sort1","Same Individual",28,0.0538166458838575,0.0481177612459751
827,"5 to 6","kids","Sort2","Different Individuals",28,0.0603355599548651,0.0372337631590582
827,"6 to 7","kids","Sort1","Same Individual",23,0.0530387734704023,0.0461107481892247
827,"6 to 7","kids","Sort2","Different Individuals",23,0.114768893242499,0.0368414103704399
827,"adults","adults","Sort1","Same Individual",40,0.181809995707665,0.0304458526395262
827,"adults","adults","Sort2","Different Individuals",40,0.213875194408602,0.0363546222065158
828,"3 to 4","kids","Sort1","Same Individual",21,0.0299711647247257,0.0433713531365567
828,"3 to 4","kids","Sort2","Different Individuals",21,0.00599658001573862,0.0283799915817809
828,"4 to 5","kids","Sort1","Same Individual",34,0.00610853954374424,0.0437634972897025
828,"4 to 5","kids","Sort2","Different Individuals",33,0.0205862077203152,0.0374369545107054
828,"5 to 6","kids","Sort1","Same Individual",28,0.067030699382833,0.0420349612409255
828,"5 to 6","kids","Sort2","Different Individuals",28,0.0628844049435724,0.0388049659124287
828,"6 to 7","kids","Sort1","Same Individual",23,0.0963910404242652,0.0438260617922615
828,"6 to 7","kids","Sort2","Different Individuals",23,0.113672929523947,0.0364614011817135
828,"adults","adults","Sort1","Same Individual",40,0.178155839455664,0.0299502415982303
828,"adults","adults","Sort2","Different Individuals",40,0.188561722469805,0.0313015470768421
829,"3 to 4","kids","Sort1","Same Individual",21,0.031389665796918,0.0550495137226637
829,"3 to 4","kids","Sort2","Different Individuals",21,0.00501971905980963,0.0335176691050635
829,"4 to 5","kids","Sort1","Same Individual",34,-0.000615539984972157,0.0413524985345004
829,"4 to 5","kids","Sort2","Different Individuals",33,0.0142089459352521,0.0299284639620912
829,"5 to 6","kids","Sort1","Same Individual",28,0.0907683481978406,0.0466376427411021
829,"5 to 6","kids","Sort2","Different Individuals",28,0.0573690466040011,0.0368713826338396
829,"6 to 7","kids","Sort1","Same Individual",23,0.10854467450323,0.0393229465528507
829,"6 to 7","kids","Sort2","Different Individuals",23,0.152848766319175,0.0430620712691276
829,"adults","adults","Sort1","Same Individual",40,0.187193018347719,0.0377710840117023
829,"adults","adults","Sort2","Different Individuals",40,0.205568266136442,0.0339690648773779
830,"3 to 4","kids","Sort1","Same Individual",21,-0.0141682121869849,0.0420869205063325
830,"3 to 4","kids","Sort2","Different Individuals",21,-0.000755682313150929,0.0446114229763263
830,"4 to 5","kids","Sort1","Same Individual",34,0.0303512228195792,0.0417887537435906
830,"4 to 5","kids","Sort2","Different Individuals",33,0.0252860576789378,0.034175292844293
830,"5 to 6","kids","Sort1","Same Individual",28,0.0707976783906679,0.0527362284434219
830,"5 to 6","kids","Sort2","Different Individuals",28,0.0469459649039286,0.0444757434835982
830,"6 to 7","kids","Sort1","Same Individual",23,0.100803751438854,0.0460012072257466
830,"6 to 7","kids","Sort2","Different Individuals",23,0.124495612505879,0.0452353826342768
830,"adults","adults","Sort1","Same Individual",40,0.178383416066095,0.0387575727084455
830,"adults","adults","Sort2","Different Individuals",40,0.225073097956554,0.0358353506576736
831,"3 to 4","kids","Sort1","Same Individual",21,0.00922655963366664,0.0462668378252274
831,"3 to 4","kids","Sort2","Different Individuals",21,0.0218682591018439,0.035964046007215
