"items","item1","item2","emotion_pair_same","shared_category","category_pair","pos_1","neg_1","ESG_type_1","arousal_1","valence_1","val_type_1","sort","image_cat_1","mouth_1","actor_gender_1","pos_2","neg_2","ESG_type_2","arousal_2","valence_2","val_type_2","image_cat_2","mouth_2","actor_gender_2","dist_valence","dist_arousal","dist_pos","dist_neg"
"F07neut_c-F13exc_o","F07neut_c","F13exc_o",0,"between","between",1.23529411764706,1.23529411764706,"indifferent",2.72549019607843,3.94117647058824,"indifferent","Sort2","neut","c","F",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","exc","o","F",2.52941176470588,3.33333333333333,1.70588235294118,0.764705882352942
"F04ang_o-F07neut_c","F04ang_o","F07neut_c",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",1.23529411764706,1.23529411764706,"indifferent",2.72549019607843,3.94117647058824,"indifferent","neut","c","F",2.35294117647059,1.98039215686275,0.921568627450982,2
"F07neut_c-M14neut_o","F07neut_c","M14neut_o",1,"neut","within",1.23529411764706,1.23529411764706,"indifferent",2.72549019607843,3.94117647058824,"indifferent","Sort2","neut","c","F",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",0.41176470588236,0.29411764705882,0.411764705882354,0.31372549019608
"F07neut_c-F15hap_c","F07neut_c","F15hap_c",0,"between","between",1.23529411764706,1.23529411764706,"indifferent",2.72549019607843,3.94117647058824,"indifferent","Sort2","neut","c","F",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","hap","c","F",1.58823529411764,2.03921568627451,1.13725490196078,0.862745098039217
"F07neut_c-M15surp_o","F07neut_c","M15surp_o",0,"between","between",1.23529411764706,1.23529411764706,"indifferent",2.72549019607843,3.94117647058824,"indifferent","Sort2","neut","c","F",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",0.70588235294118,2.1764705882353,0.0392156862745099,0.33333333333333
"F07neut_c-M17sad_o","F07neut_c","M17sad_o",0,"between","between",1.23529411764706,1.23529411764706,"indifferent",2.72549019607843,3.94117647058824,"indifferent","Sort2","neut","c","F",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",1.21568627450981,0.96078431372549,0.823529411764707,0.88235294117647
"F01fear_c-F22sad_c","F01fear_c","F22sad_c",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","sad","c","F",0.68627450980392,0.0784313725490202,0.509803921568627,0.23529411764706
"F01fear_c-M08fear_o","F01fear_c","M08fear_o",1,"fear","within",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",0.52941176470588,0.66666666666666,0.313725490196078,0.33333333333334
"F01fear_c-M04disg_c","F01fear_c","M04disg_c",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","disg","c","M",1.72549019607843,0.68627450980392,0.666666666666667,1.41176470588236
"F01fear_c-F17calm_o","F01fear_c","F17calm_o",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","calm","o","F",1.78431372549019,0.62745098039215,1,1.11764705882353
"F01fear_c-M02ang_c","F01fear_c","M02ang_c",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","ang","c","M",0.92156862745098,0.11764705882353,0.509803921568627,0.72549019607843
"F01fear_c-M03calm_c","F01fear_c","M03calm_c",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","calm","c","M",1.03921568627451,0.64705882352942,0.49019607843137,0.549019607843135
"F01fear_c-F13exc_o","F01fear_c","F13exc_o",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","exc","o","F",2.96078431372549,2.39215686274509,1.94117647058824,1.05882352941176
"F01fear_c-F04ang_o","F01fear_c","F04ang_o",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","ang","o","F",1.92156862745098,1.03921568627451,0.686274509803922,1.70588235294118
"F01fear_c-M14neut_o","F01fear_c","M14neut_o",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",0.0196078431372499,0.64705882352942,0.176470588235294,0.0196078431372599
"F01fear_c-F15hap_c","F01fear_c","F15hap_c",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","hap","c","F",2.01960784313725,1.09803921568627,1.37254901960784,1.15686274509804
"F01fear_c-M15surp_o","F01fear_c","M15surp_o",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",0.27450980392157,1.23529411764706,0.19607843137255,0.0392156862745099
"F01fear_c-M17sad_o","F01fear_c","M17sad_o",0,"between","between",1,1.52941176470588,"indifferent",3.66666666666667,3.50980392156863,"indifferent","Sort2","fear","c","F",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",0.7843137254902,0.0196078431372499,0.588235294117647,0.58823529411765
"F22sad_c-M08fear_o","F22sad_c","M08fear_o",0,"between","between",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","Sort2","sad","c","F",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",0.15686274509804,0.745098039215681,0.196078431372549,0.0980392156862799
"F22sad_c-M04disg_c","F22sad_c","M04disg_c",0,"between","between",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","Sort2","sad","c","F",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","disg","c","M",1.03921568627451,0.76470588235294,0.15686274509804,1.1764705882353
"F17calm_o-F22sad_c","F17calm_o","F22sad_c",0,"between","between",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","Sort2","calm","o","F",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","sad","c","F",2.47058823529411,0.70588235294117,1.50980392156863,1.35294117647059
"F22sad_c-M02ang_c","F22sad_c","M02ang_c",0,"between","between",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","Sort2","sad","c","F",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","ang","c","M",0.23529411764706,0.19607843137255,0,0.49019607843137
"F22sad_c-M03calm_c","F22sad_c","M03calm_c",0,"between","between",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","Sort2","sad","c","F",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","calm","c","M",1.72549019607843,0.5686274509804,0.999999999999997,0.784313725490195
"F13exc_o-F22sad_c","F13exc_o","F22sad_c",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","sad","c","F",3.64705882352941,2.47058823529411,2.45098039215687,1.29411764705882
"F04ang_o-F22sad_c","F04ang_o","F22sad_c",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","sad","c","F",1.23529411764706,1.11764705882353,0.176470588235295,1.47058823529412
"F22sad_c-M14neut_o","F22sad_c","M14neut_o",0,"between","between",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","Sort2","sad","c","F",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",0.70588235294117,0.5686274509804,0.333333333333333,0.2156862745098
"F15hap_c-F22sad_c","F15hap_c","F22sad_c",0,"between","between",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","Sort2","hap","c","F",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","sad","c","F",2.70588235294117,1.17647058823529,1.88235294117647,1.3921568627451
"F22sad_c-M15surp_o","F22sad_c","M15surp_o",0,"between","between",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","Sort2","sad","c","F",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",0.41176470588235,1.31372549019608,0.705882352941177,0.19607843137255
"F22sad_c-M17sad_o","F22sad_c","M17sad_o",1,"sad","within",0.490196078431373,1.76470588235294,"indifferent",3.58823529411765,2.82352941176471,"pol_neg","Sort2","sad","c","F",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",0.0980392156862799,0.0980392156862702,0.07843137254902,0.35294117647059
"M04disg_c-M08fear_o","M04disg_c","M08fear_o",0,"between","between",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","Sort2","disg","c","M",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",1.19607843137255,0.0196078431372593,0.352941176470589,1.07843137254902
"F17calm_o-M08fear_o","F17calm_o","M08fear_o",0,"between","between",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","Sort2","calm","o","F",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",2.31372549019607,0.0392156862745106,1.31372549019608,1.45098039215687
"M02ang_c-M08fear_o","M02ang_c","M08fear_o",0,"between","between",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","Sort2","ang","c","M",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",0.3921568627451,0.54901960784313,0.196078431372549,0.39215686274509
"M03calm_c-M08fear_o","M03calm_c","M08fear_o",0,"between","between",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","Sort2","calm","c","M",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",1.56862745098039,1.31372549019608,0.803921568627448,0.882352941176475
"F13exc_o-M08fear_o","F13exc_o","M08fear_o",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",3.49019607843137,1.72549019607843,2.25490196078432,1.3921568627451
"F04ang_o-M08fear_o","F04ang_o","M08fear_o",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",1.3921568627451,0.37254901960785,0.372549019607844,1.37254901960784
"M08fear_o-M14neut_o","M08fear_o","M14neut_o",0,"between","between",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","Sort2","fear","o","M",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",0.54901960784313,1.31372549019608,0.137254901960784,0.31372549019608
"F15hap_c-M08fear_o","F15hap_c","M08fear_o",0,"between","between",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","Sort2","hap","c","F",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","fear","o","M",2.54901960784313,0.43137254901961,1.68627450980392,1.49019607843138
"M08fear_o-M15surp_o","M08fear_o","M15surp_o",0,"between","between",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","Sort2","fear","o","M",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",0.25490196078431,0.5686274509804,0.509803921568628,0.29411764705883
"M08fear_o-M17sad_o","M08fear_o","M17sad_o",0,"between","between",0.686274509803922,1.86274509803922,"indifferent",4.33333333333333,2.98039215686275,"pol_neg","Sort2","fear","o","M",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",0.25490196078432,0.64705882352941,0.274509803921569,0.25490196078431
"F17calm_o-M04disg_c","F17calm_o","M04disg_c",0,"between","between",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","Sort2","calm","o","F",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","disg","c","M",3.50980392156862,0.0588235294117698,1.66666666666667,2.52941176470589
"M02ang_c-M04disg_c","M02ang_c","M04disg_c",0,"between","between",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","Sort2","ang","c","M",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","disg","c","M",0.80392156862745,0.56862745098039,0.15686274509804,0.68627450980393
"M03calm_c-M04disg_c","M03calm_c","M04disg_c",0,"between","between",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","Sort2","calm","c","M",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","disg","c","M",2.76470588235294,1.33333333333334,1.15686274509804,1.96078431372549
"F13exc_o-M04disg_c","F13exc_o","M04disg_c",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","disg","c","M",4.68627450980392,1.70588235294117,2.60784313725491,2.47058823529412
"F04ang_o-M04disg_c","F04ang_o","M04disg_c",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","disg","c","M",0.19607843137255,0.352941176470591,0.019607843137255,0.29411764705882
"M04disg_c-M14neut_o","M04disg_c","M14neut_o",0,"between","between",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","Sort2","disg","c","M",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",1.74509803921568,1.33333333333334,0.490196078431373,1.3921568627451
"F15hap_c-M04disg_c","F15hap_c","M04disg_c",0,"between","between",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","Sort2","hap","c","F",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","disg","c","M",3.74509803921568,0.411764705882351,2.03921568627451,2.5686274509804
"M04disg_c-M15surp_o","M04disg_c","M15surp_o",0,"between","between",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","Sort2","disg","c","M",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",1.45098039215686,0.549019607843141,0.862745098039217,1.37254901960785
"M04disg_c-M17sad_o","M04disg_c","M17sad_o",0,"between","between",0.333333333333333,2.94117647058824,"pol_neg",4.35294117647059,1.7843137254902,"pol_neg","Sort2","disg","c","M",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",0.94117647058823,0.66666666666667,0.07843137254902,0.82352941176471
"F17calm_o-M02ang_c","F17calm_o","M02ang_c",0,"between","between",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","Sort2","calm","o","F",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","ang","c","M",2.70588235294117,0.50980392156862,1.50980392156863,1.84313725490196
"F17calm_o-M03calm_c","F17calm_o","M03calm_c",1,"calm","within",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","Sort2","calm","o","F",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","calm","c","M",0.74509803921568,1.27450980392157,0.50980392156863,0.568627450980392
"F13exc_o-F17calm_o","F13exc_o","F17calm_o",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","calm","o","F",1.1764705882353,1.76470588235294,0.94117647058824,0.058823529411765
"F04ang_o-F17calm_o","F04ang_o","F17calm_o",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","calm","o","F",3.70588235294117,0.41176470588236,1.68627450980392,2.82352941176471
"F17calm_o-M14neut_o","F17calm_o","M14neut_o",0,"between","between",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","Sort2","calm","o","F",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",1.76470588235294,1.27450980392157,1.17647058823529,1.13725490196079
"F15hap_c-F17calm_o","F15hap_c","F17calm_o",0,"between","between",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","Sort2","hap","c","F",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","calm","o","F",0.23529411764706,0.47058823529412,0.37254901960784,0.03921568627451
"F17calm_o-M15surp_o","F17calm_o","M15surp_o",0,"between","between",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","Sort2","calm","o","F",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",2.05882352941176,0.60784313725491,0.80392156862745,1.15686274509804
"F17calm_o-M17sad_o","F17calm_o","M17sad_o",0,"between","between",2,0.411764705882353,"pol_pos",4.29411764705882,5.29411764705882,"pol_pos","Sort2","calm","o","F",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",2.56862745098039,0.6078431372549,1.58823529411765,1.70588235294118
"M02ang_c-M03calm_c","M02ang_c","M03calm_c",0,"between","between",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","Sort2","ang","c","M",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","calm","c","M",1.96078431372549,0.76470588235295,0.999999999999997,1.27450980392157
"F13exc_o-M02ang_c","F13exc_o","M02ang_c",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","ang","c","M",3.88235294117647,2.27450980392156,2.45098039215687,1.78431372549019
"F04ang_o-M02ang_c","F04ang_o","M02ang_c",1,"ang","within",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","ang","c","M",1,0.92156862745098,0.176470588235295,0.98039215686275
"M02ang_c-M14neut_o","M02ang_c","M14neut_o",0,"between","between",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","Sort2","ang","c","M",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",0.94117647058823,0.76470588235295,0.333333333333333,0.70588235294117
"F15hap_c-M02ang_c","F15hap_c","M02ang_c",0,"between","between",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","Sort2","hap","c","F",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","ang","c","M",2.94117647058823,0.98039215686274,1.88235294117647,1.88235294117647
"M02ang_c-M15surp_o","M02ang_c","M15surp_o",0,"between","between",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","Sort2","ang","c","M",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",0.64705882352941,1.11764705882353,0.705882352941177,0.68627450980392
"M02ang_c-M17sad_o","M02ang_c","M17sad_o",0,"between","between",0.490196078431373,2.25490196078431,"pol_neg",3.7843137254902,2.58823529411765,"pol_neg","Sort2","ang","c","M",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",0.13725490196078,0.0980392156862799,0.07843137254902,0.13725490196078
"F13exc_o-M03calm_c","F13exc_o","M03calm_c",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","calm","c","M",1.92156862745098,3.03921568627451,1.45098039215687,0.509803921568627
"F04ang_o-M03calm_c","F04ang_o","M03calm_c",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","calm","c","M",2.96078431372549,1.68627450980393,1.17647058823529,2.25490196078432
"M03calm_c-M14neut_o","M03calm_c","M14neut_o",0,"between","between",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","Sort2","calm","c","M",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",1.01960784313726,0,0.666666666666664,0.568627450980395
"F15hap_c-M03calm_c","F15hap_c","M03calm_c",0,"between","between",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","Sort2","hap","c","F",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","calm","c","M",0.98039215686274,1.74509803921569,0.88235294117647,0.607843137254902
"M03calm_c-M15surp_o","M03calm_c","M15surp_o",0,"between","between",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","Sort2","calm","c","M",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",1.31372549019608,1.88235294117648,0.29411764705882,0.588235294117645
"M03calm_c-M17sad_o","M03calm_c","M17sad_o",0,"between","between",1.49019607843137,0.980392156862745,"indifferent",3.01960784313725,4.54901960784314,"indifferent","Sort2","calm","c","M",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",1.82352941176471,0.66666666666667,1.07843137254902,1.13725490196078
"F04ang_o-F13exc_o","F04ang_o","F13exc_o",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","exc","o","F",4.88235294117647,1.35294117647058,2.62745098039216,2.76470588235294
"F13exc_o-M14neut_o","F13exc_o","M14neut_o",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",2.94117647058824,3.03921568627451,2.11764705882353,1.07843137254902
"F13exc_o-F15hap_c","F13exc_o","F15hap_c",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","hap","c","F",0.941176470588241,1.29411764705882,0.5686274509804,0.098039215686275
"F13exc_o-M15surp_o","F13exc_o","M15surp_o",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",3.23529411764706,1.15686274509803,1.74509803921569,1.09803921568627
"F13exc_o-M17sad_o","F13exc_o","M17sad_o",0,"between","between",2.94117647058824,0.470588235294118,"pol_pos",6.05882352941176,6.47058823529412,"pol_pos","Sort2","exc","o","F",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",3.74509803921569,2.37254901960784,2.52941176470589,1.64705882352941
"F04ang_o-M14neut_o","F04ang_o","M14neut_o",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",0.823529411764706,1.54901960784314,"indifferent",3.01960784313725,3.52941176470588,"indifferent","neut","o","M",1.94117647058823,1.68627450980393,0.509803921568628,1.68627450980392
"F04ang_o-F15hap_c","F04ang_o","F15hap_c",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",2.37254901960784,0.372549019607843,"pol_pos",4.76470588235294,5.52941176470588,"pol_pos","hap","c","F",3.94117647058823,0.0588235294117601,2.05882352941176,2.86274509803922
"F04ang_o-M15surp_o","F04ang_o","M15surp_o",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",1.19607843137255,1.56862745098039,"indifferent",4.90196078431373,3.23529411764706,"indifferent","surp","o","M",1.64705882352941,0.19607843137255,0.882352941176472,1.66666666666667
"F04ang_o-M17sad_o","F04ang_o","M17sad_o",0,"between","between",0.313725490196078,3.23529411764706,"pol_neg",4.70588235294118,1.58823529411765,"pol_neg","Sort2","ang","o","F",0.411764705882353,2.11764705882353,"pol_neg",3.68627450980392,2.72549019607843,"pol_neg","sad","o","M",1.13725490196078,1.01960784313726,0.098039215686275,1.11764705882353
