"participant","seed","sort","image","final_img_pos","posX","posY","subject","subjCode","Age","Gender","age_bin","age_group","image_cat","image_tax_cat","mouth","actor_gender"
"211",11,"Sort2","F15hap_c","[-214.  -74.]",-214,-74,"p211",NA,NA,NA,"adults","adults","hap","hap","c","F"
"211",11,"Sort2","M04disg_c","[  72. -372.]",72,-372,"p211",NA,NA,NA,"adults","adults","disg","disg","c","M"
"211",11,"Sort2","M02ang_c","[ 215. -372.]",215,-372,"p211",NA,NA,NA,"adults","adults","ang","ang","c","M"
"211",11,"Sort2","F22sad_c","[ 358. -372.]",358,-372,"p211",NA,NA,NA,"adults","adults","sad","sad","c","F"
"211",11,"Sort2","F04ang_o","[ -71. -372.]",-71,-372,"p211",NA,NA,NA,"adults","adults","ang","ang","o","F"
"211",11,"Sort2","F10disg_o","[-214. -372.]",-214,-372,"p211",NA,NA,NA,"adults","adults","disg","disg","o","F"
"211",11,"Sort2","M05exc_c","[-357.   75.]",-357,75,"p211",NA,NA,NA,"adults","adults","exc","exc","c","M"
"211",11,"Sort2","M08fear_o","[ 501.  -74.]",501,-74,"p211",NA,NA,NA,"adults","adults","fear","fear","o","M"
"211",11,"Sort2","F07neut_c","[ 501. -372.]",501,-372,"p211",NA,NA,NA,"adults","adults","neut","neut","c","F"
"211",11,"Sort2","M17sad_o","[ 358.  373.]",358,373,"p211",NA,NA,NA,"adults","adults","sad","sad","o","M"
"211",11,"Sort2","F01fear_c","[ 215.  -74.]",215,-74,"p211",NA,NA,NA,"adults","adults","fear","fear","c","F"
"211",11,"Sort2","F17calm_o","[-357.  -74.]",-357,-74,"p211",NA,NA,NA,"adults","adults","calm","calm","o","F"
"211",11,"Sort2","M03calm_c","[-71.  75.]",-71,75,"p211",NA,NA,NA,"adults","adults","calm","calm","c","M"
"211",11,"Sort2","M14neut_o","[ 215.  373.]",215,373,"p211",NA,NA,NA,"adults","adults","neut","neut","o","M"
"211",11,"Sort2","M12hap_o","[-214.   75.]",-214,75,"p211",NA,NA,NA,"adults","adults","hap","hap","o","M"
"212",12,"Practice","squirrel","[ 501.  224.]",501,224,"p212",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"212",12,"Practice","bus","[-357.  -74.]",-357,-74,"p212",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"212",12,"Practice","table","[ 215. -372.]",215,-372,"p212",NA,NA,NA,"adults","adults","table","furniture","table","table"
"212",12,"Practice","car","[-214.   75.]",-214,75,"p212",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"212",12,"Practice","bird","[ 215.  -74.]",215,-74,"p212",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"212",12,"Sort1","M07neut_c","[ -71.  373.]",-71,373,"p212",NA,NA,NA,"adults","adults","neut","neut","c","M"
"212",12,"Sort1","M07calm_c","[ 358. -372.]",358,-372,"p212",NA,NA,NA,"adults","adults","calm","calm","c","M"
"212",12,"Sort1","M07calm_o","[ 72. -74.]",72,-74,"p212",NA,NA,NA,"adults","adults","calm","calm","o","M"
"212",12,"Sort1","M07hap_c","[ 215. -223.]",215,-223,"p212",NA,NA,NA,"adults","adults","hap","hap","c","M"
"212",12,"Sort1","M07exc_o","[-357.  -74.]",-357,-74,"p212",NA,NA,NA,"adults","adults","exc","exc","o","M"
"212",12,"Sort1","M07sad_o","[-357.  224.]",-357,224,"p212",NA,NA,NA,"adults","adults","sad","sad","o","M"
"212",12,"Sort1","M07neut_o","[-357.   75.]",-357,75,"p212",NA,NA,NA,"adults","adults","neut","neut","o","M"
"212",12,"Sort1","M07exc_c","[  72. -223.]",72,-223,"p212",NA,NA,NA,"adults","adults","exc","exc","c","M"
"212",12,"Sort1","M07surp_c","[ 215. -372.]",215,-372,"p212",NA,NA,NA,"adults","adults","surp","surp","c","M"
"212",12,"Sort1","M07ang_c","[-357.  373.]",-357,373,"p212",NA,NA,NA,"adults","adults","ang","ang","c","M"
"212",12,"Sort1","M07fear_c","[-214.  -74.]",-214,-74,"p212",NA,NA,NA,"adults","adults","fear","fear","c","M"
"212",12,"Sort1","M07surp_o","[ 215.   75.]",215,75,"p212",NA,NA,NA,"adults","adults","surp","surp","o","M"
"212",12,"Sort1","M07hap_o","[ 72.  75.]",72,75,"p212",NA,NA,NA,"adults","adults","hap","hap","o","M"
"212",12,"Sort1","M07ang_o","[-214.  373.]",-214,373,"p212",NA,NA,NA,"adults","adults","ang","ang","o","M"
"212",12,"Sort1","M07disg_c","[-214.  224.]",-214,224,"p212",NA,NA,NA,"adults","adults","disg","disg","c","M"
"212",12,"Sort1","M07fear_o","[-214.   75.]",-214,75,"p212",NA,NA,NA,"adults","adults","fear","fear","o","M"
"212",12,"Sort1","M07sad_c","[-214. -372.]",-214,-372,"p212",NA,NA,NA,"adults","adults","sad","sad","c","M"
"212",12,"Sort1","M07disg_o","[ -71.  224.]",-71,224,"p212",NA,NA,NA,"adults","adults","disg","disg","o","M"
"212",12,"Sort2","F14surp_c","[-643. -223.]",-643,-223,"p212",NA,NA,NA,"adults","adults","surp","surp","c","F"
"212",12,"Sort2","F15hap_c","[ 501. -223.]",501,-223,"p212",NA,NA,NA,"adults","adults","hap","hap","c","F"
"212",12,"Sort2","M14neut_o","[ 501.   75.]",501,75,"p212",NA,NA,NA,"adults","adults","neut","neut","o","M"
"212",12,"Sort2","M05exc_c","[ 358. -223.]",358,-223,"p212",NA,NA,NA,"adults","adults","exc","exc","c","M"
"212",12,"Sort2","M03calm_c","[ 358.   75.]",358,75,"p212",NA,NA,NA,"adults","adults","calm","calm","c","M"
"212",12,"Sort2","M17sad_o","[ 501.  224.]",501,224,"p212",NA,NA,NA,"adults","adults","sad","sad","o","M"
"212",12,"Sort2","F01fear_c","[ 358.  224.]",358,224,"p212",NA,NA,NA,"adults","adults","fear","fear","c","F"
"212",12,"Sort2","F10disg_o","[-643.  224.]",-643,224,"p212",NA,NA,NA,"adults","adults","disg","disg","o","F"
"212",12,"Sort2","M08fear_o","[-500. -223.]",-500,-223,"p212",NA,NA,NA,"adults","adults","fear","fear","o","M"
"212",12,"Sort2","F17calm_o","[ 215. -223.]",215,-223,"p212",NA,NA,NA,"adults","adults","calm","calm","o","F"
"212",12,"Sort2","M02ang_c","[-500.  224.]",-500,224,"p212",NA,NA,NA,"adults","adults","ang","ang","c","M"
"212",12,"Sort2","M15surp_o","[-357. -223.]",-357,-223,"p212",NA,NA,NA,"adults","adults","surp","surp","o","M"
"212",12,"Sort2","M04disg_c","[-357.  224.]",-357,224,"p212",NA,NA,NA,"adults","adults","disg","disg","c","M"
"212",12,"Sort2","F04ang_o","[-214.  224.]",-214,224,"p212",NA,NA,NA,"adults","adults","ang","ang","o","F"
"212",12,"Sort2","F07neut_c","[ 501.  373.]",501,373,"p212",NA,NA,NA,"adults","adults","neut","neut","c","F"
"212",12,"Sort2","F13exc_o","[ 501. -372.]",501,-372,"p212",NA,NA,NA,"adults","adults","exc","exc","o","F"
"212",12,"Sort2","F22sad_c","[ 358.  373.]",358,373,"p212",NA,NA,NA,"adults","adults","sad","sad","c","F"
"212",12,"Sort2","M12hap_o","[ 358. -372.]",358,-372,"p212",NA,NA,NA,"adults","adults","hap","hap","o","M"
"213",13,"Practice","bus","[-71.  75.]",-71,75,"p213",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"213",13,"Practice","car","[-71. -74.]",-71,-74,"p213",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"213",13,"Practice","squirrel","[-357. -372.]",-357,-372,"p213",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"213",13,"Practice","bird","[-500.  -74.]",-500,-74,"p213",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"213",13,"Practice","table","[ 358.  -74.]",358,-74,"p213",NA,NA,NA,"adults","adults","table","furniture","table","table"
"213",13,"Sort1","M07calm_o","[-214.   75.]",-214,75,"p213",NA,NA,NA,"adults","adults","calm","calm","o","M"
"213",13,"Sort1","M07ang_o","[ 358. -223.]",358,-223,"p213",NA,NA,NA,"adults","adults","ang","ang","o","M"
"213",13,"Sort1","M07surp_c","[-214.  -74.]",-214,-74,"p213",NA,NA,NA,"adults","adults","surp","surp","c","M"
"213",13,"Sort1","M07surp_o","[ -71.  373.]",-71,373,"p213",NA,NA,NA,"adults","adults","surp","surp","o","M"
"213",13,"Sort1","M07hap_c","[ -71.  224.]",-71,224,"p213",NA,NA,NA,"adults","adults","hap","hap","c","M"
"213",13,"Sort1","M07ang_c","[ 215. -223.]",215,-223,"p213",NA,NA,NA,"adults","adults","ang","ang","c","M"
"213",13,"Sort1","M07disg_o","[ 215.  -74.]",215,-74,"p213",NA,NA,NA,"adults","adults","disg","disg","o","M"
"213",13,"Sort1","M07fear_c","[ 72.  75.]",72,75,"p213",NA,NA,NA,"adults","adults","fear","fear","c","M"
"213",13,"Sort1","M07calm_c","[-71.  75.]",-71,75,"p213",NA,NA,NA,"adults","adults","calm","calm","c","M"
"213",13,"Sort1","M07neut_o","[ 72. -74.]",72,-74,"p213",NA,NA,NA,"adults","adults","neut","neut","o","M"
"213",13,"Sort1","M07exc_o","[-214. -223.]",-214,-223,"p213",NA,NA,NA,"adults","adults","exc","exc","o","M"
"213",13,"Sort1","M07neut_c","[ 215.   75.]",215,75,"p213",NA,NA,NA,"adults","adults","neut","neut","c","M"
"213",13,"Sort1","M07sad_o","[  72. -223.]",72,-223,"p213",NA,NA,NA,"adults","adults","sad","sad","o","M"
"213",13,"Sort1","M07disg_c","[ 358.  -74.]",358,-74,"p213",NA,NA,NA,"adults","adults","disg","disg","c","M"
"213",13,"Sort1","M07exc_c","[-214.  224.]",-214,224,"p213",NA,NA,NA,"adults","adults","exc","exc","c","M"
"213",13,"Sort1","M07fear_o","[ -71. -223.]",-71,-223,"p213",NA,NA,NA,"adults","adults","fear","fear","o","M"
"213",13,"Sort1","M07sad_c","[ 358.   75.]",358,75,"p213",NA,NA,NA,"adults","adults","sad","sad","c","M"
"213",13,"Sort1","M07hap_o","[-357.   75.]",-357,75,"p213",NA,NA,NA,"adults","adults","hap","hap","o","M"
"213",13,"Sort2","M14neut_o","[-71.  75.]",-71,75,"p213",NA,NA,NA,"adults","adults","neut","neut","o","M"
"213",13,"Sort2","F04ang_o","[ 358.  224.]",358,224,"p213",NA,NA,NA,"adults","adults","ang","ang","o","F"
"213",13,"Sort2","M08fear_o","[ 215. -223.]",215,-223,"p213",NA,NA,NA,"adults","adults","fear","fear","o","M"
"213",13,"Sort2","M15surp_o","[ 358. -223.]",358,-223,"p213",NA,NA,NA,"adults","adults","surp","surp","o","M"
"213",13,"Sort2","M05exc_c","[-357.  224.]",-357,224,"p213",NA,NA,NA,"adults","adults","exc","exc","c","M"
"213",13,"Sort2","F17calm_o","[-214.  373.]",-214,373,"p213",NA,NA,NA,"adults","adults","calm","calm","o","F"
"213",13,"Sort2","M12hap_o","[-500.  224.]",-500,224,"p213",NA,NA,NA,"adults","adults","hap","hap","o","M"
"213",13,"Sort2","M02ang_c","[ 215.  224.]",215,224,"p213",NA,NA,NA,"adults","adults","ang","ang","c","M"
"213",13,"Sort2","F15hap_c","[-357.  373.]",-357,373,"p213",NA,NA,NA,"adults","adults","hap","hap","c","F"
"213",13,"Sort2","F01fear_c","[ 72.  75.]",72,75,"p213",NA,NA,NA,"adults","adults","fear","fear","c","F"
"213",13,"Sort2","M03calm_c","[-214.  224.]",-214,224,"p213",NA,NA,NA,"adults","adults","calm","calm","c","M"
"213",13,"Sort2","F14surp_c","[ 72. -74.]",72,-74,"p213",NA,NA,NA,"adults","adults","surp","surp","c","F"
"213",13,"Sort2","M17sad_o","[-214. -223.]",-214,-223,"p213",NA,NA,NA,"adults","adults","sad","sad","o","M"
"213",13,"Sort2","F07neut_c","[-214.   75.]",-214,75,"p213",NA,NA,NA,"adults","adults","neut","neut","c","F"
"213",13,"Sort2","F10disg_o","[ 358.  373.]",358,373,"p213",NA,NA,NA,"adults","adults","disg","disg","o","F"
"213",13,"Sort2","F13exc_o","[-500.  373.]",-500,373,"p213",NA,NA,NA,"adults","adults","exc","exc","o","F"
"213",13,"Sort2","F22sad_c","[  72.  224.]",72,224,"p213",NA,NA,NA,"adults","adults","sad","sad","c","F"
"213",13,"Sort2","M04disg_c","[ 215.  373.]",215,373,"p213",NA,NA,NA,"adults","adults","disg","disg","c","M"
"214",14,"Practice","car","[ 215.  224.]",215,224,"p214",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"214",14,"Practice","squirrel","[-357.  224.]",-357,224,"p214",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"214",14,"Practice","table","[  72. -223.]",72,-223,"p214",NA,NA,NA,"adults","adults","table","furniture","table","table"
"214",14,"Practice","bird","[-357.   75.]",-357,75,"p214",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"214",14,"Practice","bus","[ 358.  224.]",358,224,"p214",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"214",14,"Sort1","M07disg_c","[ 501.  373.]",501,373,"p214",NA,NA,NA,"adults","adults","disg","disg","c","M"
"214",14,"Sort1","M07calm_c","[-643.  373.]",-643,373,"p214",NA,NA,NA,"adults","adults","calm","calm","c","M"
"214",14,"Sort1","M07hap_o","[-643. -372.]",-643,-372,"p214",NA,NA,NA,"adults","adults","hap","hap","o","M"
"214",14,"Sort1","M07hap_c","[-643. -223.]",-643,-223,"p214",NA,NA,NA,"adults","adults","hap","hap","c","M"
"214",14,"Sort1","M07fear_c","[ 644. -372.]",644,-372,"p214",NA,NA,NA,"adults","adults","fear","fear","c","M"
"214",14,"Sort1","M07ang_o","[ 644.  373.]",644,373,"p214",NA,NA,NA,"adults","adults","ang","ang","o","M"
"214",14,"Sort1","M07surp_c","[ 501. -372.]",501,-372,"p214",NA,NA,NA,"adults","adults","surp","surp","c","M"
"214",14,"Sort1","M07calm_o","[-500. -372.]",-500,-372,"p214",NA,NA,NA,"adults","adults","calm","calm","o","M"
"214",14,"Sort1","M07ang_c","[ 501.  224.]",501,224,"p214",NA,NA,NA,"adults","adults","ang","ang","c","M"
"214",14,"Sort1","M07exc_c","[-500. -223.]",-500,-223,"p214",NA,NA,NA,"adults","adults","exc","exc","c","M"
"214",14,"Sort1","M07neut_o","[-357.  373.]",-357,373,"p214",NA,NA,NA,"adults","adults","neut","neut","o","M"
"214",14,"Sort1","M07disg_o","[ 358.  373.]",358,373,"p214",NA,NA,NA,"adults","adults","disg","disg","o","M"
"214",14,"Sort1","M07sad_o","[ 644.  224.]",644,224,"p214",NA,NA,NA,"adults","adults","sad","sad","o","M"
"214",14,"Sort1","M07surp_o","[-357. -223.]",-357,-223,"p214",NA,NA,NA,"adults","adults","surp","surp","o","M"
"214",14,"Sort1","M07exc_o","[ 358. -223.]",358,-223,"p214",NA,NA,NA,"adults","adults","exc","exc","o","M"
"214",14,"Sort1","M07fear_o","[ 358. -372.]",358,-372,"p214",NA,NA,NA,"adults","adults","fear","fear","o","M"
"214",14,"Sort1","M07sad_c","[ 358.  224.]",358,224,"p214",NA,NA,NA,"adults","adults","sad","sad","c","M"
"214",14,"Sort1","M07neut_c","[-500.  373.]",-500,373,"p214",NA,NA,NA,"adults","adults","neut","neut","c","M"
"214",14,"Sort2","F07neut_c","[ 72. -74.]",72,-74,"p214",NA,NA,NA,"adults","adults","neut","neut","c","F"
"214",14,"Sort2","F15hap_c","[-643.  373.]",-643,373,"p214",NA,NA,NA,"adults","adults","hap","hap","c","F"
"214",14,"Sort2","M04disg_c","[ 644.  373.]",644,373,"p214",NA,NA,NA,"adults","adults","disg","disg","c","M"
"214",14,"Sort2","M05exc_c","[-643.  224.]",-643,224,"p214",NA,NA,NA,"adults","adults","exc","exc","c","M"
"214",14,"Sort2","M02ang_c","[ 501.  373.]",501,373,"p214",NA,NA,NA,"adults","adults","ang","ang","c","M"
"214",14,"Sort2","F04ang_o","[ 644.   75.]",644,75,"p214",NA,NA,NA,"adults","adults","ang","ang","o","F"
"214",14,"Sort2","M08fear_o","[-643. -372.]",-643,-372,"p214",NA,NA,NA,"adults","adults","fear","fear","o","M"
"214",14,"Sort2","M14neut_o","[ 644. -372.]",644,-372,"p214",NA,NA,NA,"adults","adults","neut","neut","o","M"
"214",14,"Sort2","F17calm_o","[-500.  373.]",-500,373,"p214",NA,NA,NA,"adults","adults","calm","calm","o","F"
"214",14,"Sort2","F10disg_o","[ 501.   75.]",501,75,"p214",NA,NA,NA,"adults","adults","disg","disg","o","F"
"214",14,"Sort2","F01fear_c","[-500. -372.]",-500,-372,"p214",NA,NA,NA,"adults","adults","fear","fear","c","F"
"214",14,"Sort2","M12hap_o","[-500.  224.]",-500,224,"p214",NA,NA,NA,"adults","adults","hap","hap","o","M"
"214",14,"Sort2","M17sad_o","[-643. -223.]",-643,-223,"p214",NA,NA,NA,"adults","adults","sad","sad","o","M"
"214",14,"Sort2","M15surp_o","[ 501. -372.]",501,-372,"p214",NA,NA,NA,"adults","adults","surp","surp","o","M"
"214",14,"Sort2","M03calm_c","[-71. -74.]",-71,-74,"p214",NA,NA,NA,"adults","adults","calm","calm","c","M"
"214",14,"Sort2","F13exc_o","[-357.  373.]",-357,373,"p214",NA,NA,NA,"adults","adults","exc","exc","o","F"
"214",14,"Sort2","F22sad_c","[ 358.  373.]",358,373,"p214",NA,NA,NA,"adults","adults","sad","sad","c","F"
"214",14,"Sort2","F14surp_c","[ 358. -372.]",358,-372,"p214",NA,NA,NA,"adults","adults","surp","surp","c","F"
"215",15,"Practice","table","[-71.  75.]",-71,75,"p215",NA,NA,NA,"adults","adults","table","furniture","table","table"
"215",15,"Practice","squirrel","[ 358.  224.]",358,224,"p215",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"215",15,"Practice","bird","[ 358.   75.]",358,75,"p215",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"215",15,"Practice","bus","[-357.  -74.]",-357,-74,"p215",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"215",15,"Practice","car","[-357.   75.]",-357,75,"p215",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"215",15,"Sort1","M07ang_c","[-500.  -74.]",-500,-74,"p215",NA,NA,NA,"adults","adults","ang","ang","c","M"
"215",15,"Sort1","M07surp_o","[ 358.   75.]",358,75,"p215",NA,NA,NA,"adults","adults","surp","surp","o","M"
"215",15,"Sort1","M07exc_c","[ 358.  -74.]",358,-74,"p215",NA,NA,NA,"adults","adults","exc","exc","c","M"
"215",15,"Sort1","M07surp_c","[ 72. -74.]",72,-74,"p215",NA,NA,NA,"adults","adults","surp","surp","c","M"
"215",15,"Sort1","M07hap_c","[ 215.   75.]",215,75,"p215",NA,NA,NA,"adults","adults","hap","hap","c","M"
"215",15,"Sort1","M07hap_o","[ 215.  -74.]",215,-74,"p215",NA,NA,NA,"adults","adults","hap","hap","o","M"
"215",15,"Sort1","M07exc_o","[ -71.  224.]",-71,224,"p215",NA,NA,NA,"adults","adults","exc","exc","o","M"
"215",15,"Sort1","M07neut_c","[-357.  -74.]",-357,-74,"p215",NA,NA,NA,"adults","adults","neut","neut","c","M"
"215",15,"Sort1","M07calm_o","[-214.  -74.]",-214,-74,"p215",NA,NA,NA,"adults","adults","calm","calm","o","M"
"215",15,"Sort1","M07disg_o","[-214.  224.]",-214,224,"p215",NA,NA,NA,"adults","adults","disg","disg","o","M"
"215",15,"Sort1","M07neut_o","[-357. -223.]",-357,-223,"p215",NA,NA,NA,"adults","adults","neut","neut","o","M"
"215",15,"Sort1","M07fear_o","[  72.  373.]",72,373,"p215",NA,NA,NA,"adults","adults","fear","fear","o","M"
"215",15,"Sort1","M07calm_c","[-71.  75.]",-71,75,"p215",NA,NA,NA,"adults","adults","calm","calm","c","M"
"215",15,"Sort1","M07sad_o","[-214. -223.]",-214,-223,"p215",NA,NA,NA,"adults","adults","sad","sad","o","M"
"215",15,"Sort1","M07disg_c","[-214. -372.]",-214,-372,"p215",NA,NA,NA,"adults","adults","disg","disg","c","M"
"215",15,"Sort1","M07sad_c","[ -71. -372.]",-71,-372,"p215",NA,NA,NA,"adults","adults","sad","sad","c","M"
"215",15,"Sort1","M07ang_o","[-500. -223.]",-500,-223,"p215",NA,NA,NA,"adults","adults","ang","ang","o","M"
"215",15,"Sort1","M07fear_c","[-71. -74.]",-71,-74,"p215",NA,NA,NA,"adults","adults","fear","fear","c","M"
"215",15,"Sort2","F17calm_o","[-71.  75.]",-71,75,"p215",NA,NA,NA,"adults","adults","calm","calm","o","F"
"215",15,"Sort2","M15surp_o","[ 358.  224.]",358,224,"p215",NA,NA,NA,"adults","adults","surp","surp","o","M"
"215",15,"Sort2","F10disg_o","[-357.  -74.]",-357,-74,"p215",NA,NA,NA,"adults","adults","disg","disg","o","F"
"215",15,"Sort2","M08fear_o","[ 358. -223.]",358,-223,"p215",NA,NA,NA,"adults","adults","fear","fear","o","M"
"215",15,"Sort2","M05exc_c","[-71. -74.]",-71,-74,"p215",NA,NA,NA,"adults","adults","exc","exc","c","M"
"215",15,"Sort2","M04disg_c","[-357.   75.]",-357,75,"p215",NA,NA,NA,"adults","adults","disg","disg","c","M"
"215",15,"Sort2","M03calm_c","[ 501. -223.]",501,-223,"p215",NA,NA,NA,"adults","adults","calm","calm","c","M"
"215",15,"Sort2","F14surp_c","[ 358.   75.]",358,75,"p215",NA,NA,NA,"adults","adults","surp","surp","c","F"
"215",15,"Sort2","M14neut_o","[ 644. -223.]",644,-223,"p215",NA,NA,NA,"adults","adults","neut","neut","o","M"
"215",15,"Sort2","M12hap_o","[ -71.  224.]",-71,224,"p215",NA,NA,NA,"adults","adults","hap","hap","o","M"
"215",15,"Sort2","F01fear_c","[ 215.  224.]",215,224,"p215",NA,NA,NA,"adults","adults","fear","fear","c","F"
"215",15,"Sort2","F13exc_o","[ 72.  75.]",72,75,"p215",NA,NA,NA,"adults","adults","exc","exc","o","F"
"215",15,"Sort2","F15hap_c","[  72. -223.]",72,-223,"p215",NA,NA,NA,"adults","adults","hap","hap","c","F"
"215",15,"Sort2","M17sad_o","[-500.   75.]",-500,75,"p215",NA,NA,NA,"adults","adults","sad","sad","o","M"
"215",15,"Sort2","F07neut_c","[ 72. -74.]",72,-74,"p215",NA,NA,NA,"adults","adults","neut","neut","c","F"
"215",15,"Sort2","F22sad_c","[-500.  -74.]",-500,-74,"p215",NA,NA,NA,"adults","adults","sad","sad","c","F"
"215",15,"Sort2","F04ang_o","[-357. -223.]",-357,-223,"p215",NA,NA,NA,"adults","adults","ang","ang","o","F"
"215",15,"Sort2","M02ang_c","[-643.   75.]",-643,75,"p215",NA,NA,NA,"adults","adults","ang","ang","c","M"
"216",16,"Practice","bird","[-71. -74.]",-71,-74,"p216",NA,NA,NA,"adults","adults","bird","animal","bird","bird"
"216",16,"Practice","bus","[ 358.  224.]",358,224,"p216",NA,NA,NA,"adults","adults","bus","vehicle","bus","bus"
"216",16,"Practice","squirrel","[ 72. -74.]",72,-74,"p216",NA,NA,NA,"adults","adults","squirrel","animal","squirrel","squirrel"
"216",16,"Practice","car","[ 501.  224.]",501,224,"p216",NA,NA,NA,"adults","adults","car","vehicle","car","car"
"216",16,"Practice","table","[-500.  224.]",-500,224,"p216",NA,NA,NA,"adults","adults","table","furniture","table","table"
"216",16,"Sort1","M07sad_o","[-71.  75.]",-71,75,"p216",NA,NA,NA,"adults","adults","sad","sad","o","M"
"216",16,"Sort1","M07fear_o","[-214.  -74.]",-214,-74,"p216",NA,NA,NA,"adults","adults","fear","fear","o","M"
"216",16,"Sort1","M07neut_o","[-214.   75.]",-214,75,"p216",NA,NA,NA,"adults","adults","neut","neut","o","M"
"216",16,"Sort1","M07sad_c","[  72.  224.]",72,224,"p216",NA,NA,NA,"adults","adults","sad","sad","c","M"
"216",16,"Sort1","M07neut_c","[-357.   75.]",-357,75,"p216",NA,NA,NA,"adults","adults","neut","neut","c","M"
"216",16,"Sort1","M07hap_o","[-643. -372.]",-643,-372,"p216",NA,NA,NA,"adults","adults","hap","hap","o","M"
"216",16,"Sort1","M07calm_o","[-500. -372.]",-500,-372,"p216",NA,NA,NA,"adults","adults","calm","calm","o","M"
"216",16,"Sort1","M07exc_c","[-500. -223.]",-500,-223,"p216",NA,NA,NA,"adults","adults","exc","exc","c","M"
"216",16,"Sort1","M07disg_c","[ 215.  224.]",215,224,"p216",NA,NA,NA,"adults","adults","disg","disg","c","M"
"216",16,"Sort1","M07ang_o","[ 215.   75.]",215,75,"p216",NA,NA,NA,"adults","adults","ang","ang","o","M"
"216",16,"Sort1","M07exc_o","[-357. -223.]",-357,-223,"p216",NA,NA,NA,"adults","adults","exc","exc","o","M"
"216",16,"Sort1","M07surp_o","[-357. -372.]",-357,-372,"p216",NA,NA,NA,"adults","adults","surp","surp","o","M"
"216",16,"Sort1","M07calm_c","[-357.  -74.]",-357,-74,"p216",NA,NA,NA,"adults","adults","calm","calm","c","M"
"216",16,"Sort1","M07surp_c","[-214. -223.]",-214,-223,"p216",NA,NA,NA,"adults","adults","surp","surp","c","M"
"216",16,"Sort1","M07hap_c","[-643. -223.]",-643,-223,"p216",NA,NA,NA,"adults","adults","hap","hap","c","M"
"216",16,"Sort1","M07fear_c","[-71. -74.]",-71,-74,"p216",NA,NA,NA,"adults","adults","fear","fear","c","M"
"216",16,"Sort1","M07disg_o","[ 72.  75.]",72,75,"p216",NA,NA,NA,"adults","adults","disg","disg","o","M"
"216",16,"Sort1","M07ang_c","[ 358.   75.]",358,75,"p216",NA,NA,NA,"adults","adults","ang","ang","c","M"
"216",16,"Sort2","M17sad_o","[-71. -74.]",-71,-74,"p216",NA,NA,NA,"adults","adults","sad","sad","o","M"
"216",16,"Sort2","F13exc_o","[ 358.  224.]",358,224,"p216",NA,NA,NA,"adults","adults","exc","exc","o","F"
"216",16,"Sort2","F01fear_c","[ 72.  75.]",72,75,"p216",NA,NA,NA,"adults","adults","fear","fear","c","F"
"216",16,"Sort2","F22sad_c","[ 72. -74.]",72,-74,"p216",NA,NA,NA,"adults","adults","sad","sad","c","F"
"216",16,"Sort2","F14surp_c","[  72.  224.]",72,224,"p216",NA,NA,NA,"adults","adults","surp","surp","c","F"
"216",16,"Sort2","M04disg_c","[-214. -223.]",-214,-223,"p216",NA,NA,NA,"adults","adults","disg","disg","c","M"
"216",16,"Sort2","M14neut_o","[-71.  75.]",-71,75,"p216",NA,NA,NA,"adults","adults","neut","neut","o","M"
"216",16,"Sort2","F10disg_o","[-357. -223.]",-357,-223,"p216",NA,NA,NA,"adults","adults","disg","disg","o","F"
"216",16,"Sort2","F07neut_c","[ 215.   75.]",215,75,"p216",NA,NA,NA,"adults","adults","neut","neut","c","F"
"216",16,"Sort2","F04ang_o","[-357. -372.]",-357,-372,"p216",NA,NA,NA,"adults","adults","ang","ang","o","F"
"216",16,"Sort2","M03calm_c","[ 215.  224.]",215,224,"p216",NA,NA,NA,"adults","adults","calm","calm","c","M"
"216",16,"Sort2","M15surp_o","[ 215.  -74.]",215,-74,"p216",NA,NA,NA,"adults","adults","surp","surp","o","M"
"216",16,"Sort2","F15hap_c","[ 358.   75.]",358,75,"p216",NA,NA,NA,"adults","adults","hap","hap","c","F"
"216",16,"Sort2","M08fear_o","[-214.  -74.]",-214,-74,"p216",NA,NA,NA,"adults","adults","fear","fear","o","M"
"216",16,"Sort2","M05exc_c","[ 501.  224.]",501,224,"p216",NA,NA,NA,"adults","adults","exc","exc","c","M"
"216",16,"Sort2","M02ang_c","[ -71. -223.]",-71,-223,"p216",NA,NA,NA,"adults","adults","ang","ang","c","M"
"216",16,"Sort2","M12hap_o","[ 501.   75.]",501,75,"p216",NA,NA,NA,"adults","adults","hap","hap","o","M"
